Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(26, 4)","(92, 21)","(15, 88)","(76, 92)","(69, 4)","(35, 97)","(61, 0)","(84, 90)","(14, 13)","(96, 9)","(47, 83)","(91, 83)","(61, 24)","(43, 82)","(5, 34)","(63, 67)","(12, 0)","(23, 0)","(64, 77)","(26, 93)","(6, 96)","(85, 66)","(94, 20)","(90, 1)","(95, 43)","(42, 13)","(82, 6)","(89, 100)","(80, 97)","(45, 51)","(17, 99)","(63, 69)","(13, 37)","(44, 98)","(36, 60)","(49, 94)","(74, 50)","(3, 69)","(24, 49)","(53, 85)","(0, 49)","(19, 7)","(73, 42)","(41, 71)","(36, 26)","(26, 58)","(44, 67)","(55, 39)","(1, 68)","(58, 96)","(46, 64)","(35, 67)","(92, 46)"
"(57, 54)","(90, 89)","(74, 49)","(22, 63)","(71, 17)","(95, 14)","(47, 53)","(80, 59)","(89, 13)","(86, 81)","(67, 25)","(72, 33)","(92, 15)","(93, 71)","(98, 0)","(92, 85)","(60, 86)","(87, 98)","(57, 60)","(18, 53)","(24, 69)","(48, 60)","(12, 49)","(60, 37)","(95, 62)","(97, 59)","(42, 99)","(27, 49)","(49, 83)","(38, 92)","(9, 59)","(73, 86)","(83, 60)","(72, 90)","(16, 37)","(76, 60)","(46, 50)","(95, 40)","(42, 10)","(26, 50)","(11, 77)","(82, 9)","(31, 9)","(12, 66)","(20, 18)","(38, 97)","(67, 20)","(56, 32)","(74, 77)","(24, 58)","(78, 99)","(28, 92)","(16, 72)"
"(14, 68)","(63, 57)","(99, 96)","(33, 97)","(35, 42)","(95, 26)","(47, 13)","(45, 74)","(79, 45)","(20, 84)","(37, 18)","(78, 92)","(88, 66)","(69, 22)","(22, 29)","(48, 63)","(88, 17)","(32, 85)","(56, 58)","(5, 98)","(72, 66)","(90, 93)","(31, 25)","(8, 57)","(37, 75)","(19, 2)","(17, 5)","(1, 45)","(30, 66)","(56, 94)","(59, 84)","(49, 55)","(33, 71)","(84, 58)","(1, 69)","(67, 51)","(38, 6)","(71, 18)","(36, 20)","(71, 100)","(16, 45)","(4, 77)","(86, 24)","(92, 25)","(78, 32)","(100, 96)","(34, 93)","(61, 25)","(57, 3)","(9, 24)","(42, 88)","(84, 8)","(27, 41)"
"(48, 43)","(85, 96)","(74, 62)","(44, 36)","(20, 8)","(12, 10)","(68, 36)","(75, 63)","(62, 93)","(22, 87)","(34, 28)","(55, 93)","(70, 33)","(79, 5)","(68, 14)","(8, 27)","(92, 51)","(95, 68)","(30, 36)","(95, 10)","(16, 22)","(96, 100)","(72, 78)","(78, 9)","(16, 8)","(79, 35)","(21, 24)","(98, 63)","(57, 53)","(42, 71)","(30, 72)","(79, 7)","(95, 55)","(68, 25)","(64, 3)","(62, 18)","(44, 40)","(81, 89)","(17, 59)","(70, 62)","(95, 30)","(73, 39)","(86, 39)","(45, 90)","(16, 54)","(12, 32)","(5, 20)","(94, 25)","(71, 5)","(65, 25)","(45, 56)","(4, 46)","(48, 76)"
"(23, 21)","(73, 60)","(18, 58)","(0, 91)","(17, 46)","(16, 87)","(99, 36)","(100, 68)","(60, 65)","(52, 61)","(83, 64)","(52, 12)","(90, 2)","(98, 18)","(10, 79)","(99, 23)","(98, 88)","(68, 23)","(52, 42)","(55, 65)","(18, 80)","(44, 94)","(40, 19)","(6, 23)","(89, 64)","(58, 76)","(56, 30)","(85, 11)","(52, 69)","(61, 17)","(51, 12)","(31, 49)","(52, 23)","(88, 10)","(5, 97)","(19, 29)","(43, 87)","(36, 54)","(69, 66)","(12, 72)","(61, 1)","(80, 69)","(25, 48)","(45, 81)","(13, 46)","(90, 52)","(95, 42)","(80, 87)","(77, 42)","(68, 76)","(10, 28)","(53, 63)","(16, 17)"
"(21, 30)","(34, 45)","(76, 66)","(10, 37)","(44, 91)","(59, 61)","(35, 33)","(17, 55)","(25, 56)","(67, 37)","(25, 1)","(5, 22)","(17, 79)","(11, 69)","(11, 75)","(8, 24)","(24, 72)","(26, 78)","(43, 33)","(35, 90)","(99, 38)","(45, 67)","(20, 80)","(26, 35)","(22, 77)","(39, 81)","(56, 21)","(84, 92)","(39, 99)","(52, 75)","(47, 97)","(26, 68)","(53, 55)","(13, 19)","(82, 12)","(100, 60)","(1, 84)","(38, 21)","(84, 76)","(82, 30)","(66, 98)","(37, 10)","(56, 84)","(47, 20)","(16, 51)","(31, 57)","(98, 7)","(15, 55)","(22, 39)","(36, 35)","(59, 95)","(22, 48)","(8, 40)"
"(91, 27)","(91, 28)","(89, 91)","(8, 98)","(28, 46)","(68, 94)","(81, 85)","(97, 20)","(30, 58)","(66, 51)","(73, 29)","(30, 0)","(100, 25)","(75, 69)","(53, 44)","(36, 86)","(5, 28)","(91, 92)","(75, 20)","(82, 13)","(93, 99)","(38, 65)","(7, 74)","(38, 83)","(12, 3)","(50, 63)","(67, 12)","(41, 54)","(11, 88)","(61, 5)","(35, 47)","(13, 50)","(17, 17)","(17, 26)","(85, 84)","(0, 19)","(62, 64)","(38, 15)","(48, 19)","(83, 53)","(18, 36)","(30, 1)","(60, 75)","(94, 16)","(30, 77)","(67, 90)","(52, 16)","(63, 50)","(72, 58)","(96, 25)","(19, 92)","(92, 49)","(75, 97)"
"(28, 52)","(23, 1)","(15, 60)","(96, 95)","(84, 14)","(68, 33)","(43, 40)","(28, 55)","(48, 97)","(80, 16)","(52, 64)","(20, 96)","(65, 61)","(42, 14)","(51, 71)","(26, 2)","(69, 37)","(24, 14)","(51, 34)","(69, 49)","(61, 54)","(14, 64)","(34, 21)","(4, 17)","(59, 81)","(70, 81)","(2, 7)","(63, 63)","(71, 12)","(12, 57)","(99, 86)","(13, 28)","(66, 92)","(72, 71)","(77, 0)","(14, 57)","(11, 37)","(98, 38)","(4, 1)","(16, 27)","(84, 21)","(53, 15)","(18, 94)","(21, 87)","(28, 53)","(82, 27)","(44, 6)","(24, 55)","(42, 12)","(45, 29)","(83, 92)","(57, 27)","(38, 78)"
"(82, 24)","(84, 99)","(54, 89)","(6, 12)","(29, 23)","(36, 62)","(46, 36)","(43, 49)","(42, 51)","(92, 67)","(38, 96)","(9, 63)","(69, 28)","(4, 36)","(10, 76)","(22, 47)","(33, 26)","(40, 1)","(87, 0)","(54, 12)","(0, 18)","(24, 93)","(3, 64)","(38, 40)","(4, 72)","(58, 73)","(79, 53)","(32, 66)","(25, 64)","(26, 59)","(37, 35)","(92, 35)","(96, 17)","(66, 16)","(29, 70)","(49, 79)","(13, 86)","(19, 50)","(39, 83)","(95, 24)","(77, 24)","(1, 1)","(12, 90)","(45, 99)","(6, 58)","(4, 95)","(40, 57)","(62, 57)","(68, 12)","(89, 53)","(51, 90)","(90, 21)","(57, 85)"
"(82, 84)","(42, 98)","(66, 32)","(48, 15)","(66, 39)","(65, 98)","(23, 16)","(91, 68)","(44, 54)","(47, 77)","(40, 99)","(58, 74)","(16, 50)","(29, 47)","(93, 89)","(16, 1)","(24, 23)","(27, 46)","(81, 14)","(15, 72)","(46, 96)","(73, 80)","(94, 60)","(34, 73)","(68, 44)","(70, 8)","(45, 82)","(75, 62)","(60, 73)","(27, 18)","(14, 94)","(73, 52)","(24, 65)","(11, 19)","(31, 46)","(62, 61)","(82, 3)","(21, 57)","(78, 1)","(80, 48)","(78, 45)","(91, 60)","(68, 98)","(97, 12)","(98, 1)","(1, 59)","(3, 84)","(46, 3)","(20, 48)","(71, 66)","(3, 38)","(93, 41)","(66, 88)"
"(37, 37)","(88, 50)","(80, 79)","(13, 33)","(6, 21)","(70, 73)","(50, 18)","(23, 25)","(88, 60)","(34, 37)","(46, 60)","(20, 56)","(70, 45)","(11, 90)","(46, 32)","(23, 67)","(58, 6)","(92, 66)","(89, 79)","(77, 16)","(46, 41)","(21, 27)","(33, 59)","(77, 89)","(43, 8)","(59, 26)","(25, 3)","(35, 62)","(77, 37)","(69, 36)","(84, 6)","(65, 81)","(82, 67)","(6, 13)","(53, 67)","(79, 37)","(38, 33)","(68, 15)","(80, 11)","(100, 20)","(4, 68)","(60, 2)","(67, 78)","(47, 81)","(75, 67)","(11, 3)","(99, 3)","(27, 81)","(66, 73)","(95, 2)","(66, 24)","(98, 83)","(96, 31)"
"(50, 27)","(3, 7)","(89, 97)","(27, 50)","(56, 1)","(95, 84)","(97, 17)","(53, 14)","(35, 100)","(41, 0)","(18, 38)","(43, 61)","(9, 11)","(4, 33)","(71, 59)","(40, 62)","(36, 49)","(78, 52)","(40, 77)","(78, 55)","(93, 49)","(24, 29)","(2, 29)","(88, 38)","(7, 83)","(52, 54)","(87, 82)","(95, 28)","(99, 1)","(100, 85)","(37, 84)","(46, 65)","(81, 1)","(42, 19)","(28, 84)","(74, 84)","(66, 19)","(88, 80)","(44, 89)","(99, 34)","(1, 90)","(29, 88)","(40, 88)","(71, 36)","(92, 89)","(2, 58)","(98, 74)","(7, 54)","(37, 89)","(83, 89)","(3, 32)","(19, 13)","(48, 18)"
"(75, 39)","(41, 93)","(51, 42)","(72, 12)","(76, 95)","(22, 72)","(62, 84)","(21, 13)","(5, 59)","(61, 52)","(95, 32)","(14, 10)","(87, 28)","(76, 58)","(9, 66)","(33, 63)","(31, 93)","(58, 22)","(44, 14)","(44, 78)","(46, 87)","(9, 47)","(38, 86)","(40, 22)","(32, 51)","(1, 100)","(5, 6)","(94, 69)","(4, 26)","(3, 30)","(97, 43)","(68, 16)","(34, 48)","(86, 61)","(54, 11)","(67, 60)","(10, 38)","(9, 46)","(80, 63)","(37, 68)","(12, 75)","(25, 36)","(99, 95)","(48, 95)","(50, 7)","(61, 7)","(91, 81)","(84, 45)","(57, 67)","(94, 98)","(99, 21)","(52, 95)","(26, 15)"
"(13, 72)","(66, 91)","(29, 67)","(68, 42)","(80, 68)","(91, 10)","(8, 25)","(84, 53)","(22, 93)","(11, 87)","(54, 61)","(66, 87)","(16, 19)","(66, 99)","(34, 70)","(53, 10)","(39, 23)","(60, 0)","(14, 15)","(71, 49)","(34, 88)","(40, 43)","(22, 98)","(50, 23)","(32, 11)","(60, 27)","(98, 17)","(9, 22)","(19, 87)","(48, 62)","(31, 58)","(24, 13)","(45, 57)","(20, 70)","(59, 53)","(26, 92)","(55, 15)","(46, 98)","(90, 49)","(81, 40)","(1, 56)","(91, 84)","(89, 35)","(54, 47)","(33, 76)","(33, 15)","(3, 99)","(85, 89)","(4, 43)","(74, 34)","(70, 40)","(40, 5)","(15, 76)"
"(15, 77)","(6, 19)","(57, 9)","(41, 40)","(63, 80)","(88, 48)","(87, 37)","(94, 12)","(41, 67)","(63, 49)","(0, 14)","(46, 8)","(28, 36)","(32, 24)","(46, 84)","(56, 55)","(32, 88)","(72, 20)","(13, 35)","(82, 86)","(32, 45)","(16, 40)","(23, 15)","(69, 79)","(4, 20)","(93, 76)","(14, 88)","(36, 27)","(66, 77)","(26, 13)","(56, 54)","(0, 86)","(30, 35)","(31, 61)","(94, 47)","(46, 86)","(71, 85)","(73, 76)","(46, 37)","(74, 53)","(14, 66)","(3, 66)","(71, 27)","(1, 29)","(38, 85)","(62, 94)","(19, 65)","(97, 45)","(16, 5)","(44, 15)","(66, 30)","(93, 38)","(3, 50)"
"(55, 86)","(31, 38)","(80, 21)","(16, 20)","(6, 79)","(1, 43)","(84, 96)","(99, 54)","(32, 58)","(15, 45)","(24, 54)","(28, 73)","(67, 98)","(83, 97)","(87, 61)","(96, 33)","(77, 56)","(45, 70)","(65, 97)","(71, 31)","(72, 87)","(100, 12)","(4, 69)","(50, 60)","(55, 34)","(12, 94)","(96, 5)","(38, 64)","(74, 81)","(3, 42)","(71, 73)","(85, 41)","(69, 48)","(1, 26)","(2, 92)","(63, 81)","(6, 34)","(61, 10)","(6, 46)","(37, 77)","(100, 32)","(60, 20)","(96, 4)","(87, 90)","(51, 20)","(70, 37)","(91, 96)","(30, 83)","(59, 34)","(92, 40)","(90, 12)","(33, 24)","(37, 46)"
"(86, 26)","(13, 65)","(88, 25)","(43, 31)","(62, 14)","(41, 98)","(22, 20)","(91, 77)","(12, 86)","(8, 12)","(48, 54)","(40, 56)","(26, 14)","(91, 43)","(90, 17)","(72, 72)","(49, 13)","(62, 77)","(69, 43)","(1, 88)","(22, 59)","(53, 16)","(22, 10)","(64, 25)","(37, 78)","(57, 56)","(62, 46)","(31, 95)","(44, 68)","(31, 98)","(10, 75)","(57, 62)","(64, 49)","(92, 93)","(44, 25)","(2, 13)","(14, 45)","(35, 19)","(83, 44)","(82, 15)","(88, 91)","(82, 88)","(98, 44)","(64, 76)","(72, 34)","(98, 68)","(4, 89)","(34, 44)","(43, 71)","(50, 86)","(58, 47)","(11, 33)","(29, 75)"
