Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(18, 63)","(35, 78)","(8, 39)","(35, 63)","(61, 61)","(97, 0)","(33, 62)","(28, 43)","(100, 55)","(16, 66)","(100, 0)","(23, 33)","(28, 61)","(50, 2)","(54, 80)","(35, 66)","(82, 40)","(9, 22)","(77, 28)","(43, 69)","(39, 11)","(12, 38)","(81, 31)","(52, 86)","(22, 4)","(44, 63)","(99, 78)","(31, 61)","(56, 77)","(20, 44)","(20, 62)","(65, 32)","(42, 0)","(27, 7)","(45, 2)","(100, 58)","(79, 33)","(26, 7)","(29, 64)","(60, 98)","(52, 34)","(47, 80)","(73, 77)","(62, 60)","(97, 73)","(56, 72)","(99, 17)","(24, 49)","(70, 58)","(71, 85)","(100, 25)","(100, 88)","(57, 53)"
"(67, 62)","(98, 60)","(1, 37)","(63, 6)","(58, 27)","(71, 4)","(71, 1)","(53, 0)","(41, 40)","(88, 43)","(49, 15)","(100, 73)","(82, 9)","(95, 35)","(79, 54)","(43, 12)","(59, 36)","(100, 28)","(21, 15)","(20, 13)","(98, 14)","(92, 43)","(93, 46)","(13, 6)","(40, 16)","(57, 12)","(19, 31)","(51, 11)","(74, 13)","(75, 9)","(77, 0)","(87, 35)","(52, 15)","(52, 27)","(71, 48)","(53, 0)","(67, 48)","(87, 7)","(83, 3)","(59, 11)","(53, 20)","(93, 20)","(74, 15)","(16, 12)","(42, 41)","(49, 3)","(77, 22)","(3, 33)","(1, 13)","(84, 32)","(53, 28)","(28, 29)","(88, 2)"
"(6, 85)","(43, 50)","(86, 57)","(64, 77)","(58, 91)","(98, 100)","(95, 67)","(50, 93)","(95, 97)","(100, 66)","(89, 85)","(77, 100)","(97, 43)","(33, 90)","(23, 56)","(38, 70)","(70, 100)","(53, 88)","(86, 67)","(53, 100)","(68, 100)","(98, 95)","(100, 88)","(34, 100)","(52, 100)","(60, 65)","(93, 54)","(41, 41)","(18, 92)","(71, 69)","(46, 100)","(16, 98)","(99, 72)","(75, 45)","(89, 100)","(25, 35)","(76, 90)","(73, 100)","(16, 46)","(76, 77)","(97, 100)","(67, 97)","(85, 85)","(100, 100)","(98, 62)","(77, 71)","(100, 89)","(26, 84)","(48, 62)","(53, 100)","(34, 82)","(35, 44)","(100, 100)"
"(1, 12)","(98, 78)","(81, 2)","(77, 0)","(63, 19)","(60, 0)","(49, 63)","(39, 60)","(15, 63)","(37, 34)","(86, 35)","(48, 43)","(3, 82)","(7, 74)","(63, 52)","(69, 53)","(21, 57)","(100, 92)","(100, 0)","(68, 63)","(26, 59)","(13, 37)","(90, 46)","(82, 41)","(98, 36)","(18, 34)","(50, 66)","(43, 2)","(55, 99)","(40, 92)","(12, 50)","(7, 98)","(99, 92)","(86, 78)","(39, 87)","(5, 85)","(34, 12)","(90, 22)","(71, 40)","(68, 75)","(46, 77)","(0, 18)","(24, 36)","(62, 99)","(18, 0)","(83, 74)","(41, 8)","(61, 22)","(94, 79)","(88, 45)","(27, 33)","(24, 72)","(88, 91)"
"(73, 81)","(89, 63)","(98, 6)","(100, 44)","(29, 22)","(8, 46)","(51, 25)","(62, 91)","(18, 91)","(74, 1)","(34, 18)","(59, 73)","(79, 56)","(65, 60)","(36, 3)","(74, 45)","(84, 23)","(6, 92)","(53, 0)","(29, 0)","(10, 58)","(7, 41)","(68, 27)","(99, 54)","(25, 61)","(72, 91)","(58, 66)","(15, 7)","(66, 81)","(85, 15)","(79, 51)","(41, 73)","(69, 92)","(63, 76)","(60, 64)","(85, 13)","(100, 44)","(45, 48)","(66, 84)","(43, 4)","(53, 74)","(43, 73)","(47, 36)","(1, 13)","(52, 26)","(34, 16)","(0, 76)","(100, 42)","(7, 89)","(11, 71)","(68, 69)","(15, 99)","(17, 34)"
"(82, 71)","(3, 72)","(88, 82)","(75, 38)","(38, 23)","(47, 56)","(70, 5)","(100, 100)","(62, 100)","(5, 100)","(73, 91)","(52, 100)","(26, 88)","(35, 3)","(78, 42)","(27, 95)","(5, 59)","(72, 61)","(65, 55)","(97, 70)","(71, 54)","(16, 51)","(17, 90)","(20, 87)","(22, 22)","(21, 20)","(62, 100)","(23, 55)","(86, 67)","(57, 2)","(48, 0)","(44, 11)","(38, 100)","(77, 24)","(52, 35)","(86, 36)","(0, 37)","(20, 12)","(56, 62)","(79, 65)","(44, 40)","(30, 88)","(57, 37)","(85, 22)","(15, 34)","(28, 98)","(44, 48)","(64, 35)","(3, 80)","(55, 39)","(29, 96)","(50, 100)","(29, 6)"
"(90, 85)","(47, 80)","(51, 22)","(12, 59)","(88, 8)","(57, 17)","(88, 0)","(82, 47)","(60, 23)","(6, 83)","(85, 22)","(41, 43)","(34, 45)","(50, 90)","(46, 31)","(28, 93)","(75, 96)","(8, 41)","(68, 40)","(86, 20)","(16, 30)","(26, 70)","(0, 54)","(0, 63)","(93, 22)","(78, 0)","(43, 99)","(89, 44)","(3, 29)","(48, 84)","(17, 52)","(84, 99)","(73, 39)","(17, 55)","(3, 51)","(62, 44)","(88, 6)","(98, 65)","(35, 9)","(69, 75)","(87, 64)","(88, 0)","(40, 14)","(38, 75)","(66, 44)","(10, 97)","(23, 7)","(72, 0)","(64, 32)","(40, 87)","(78, 23)","(37, 67)","(7, 98)"
"(96, 35)","(6, 87)","(71, 10)","(81, 93)","(25, 94)","(78, 8)","(2, 66)","(22, 90)","(57, 12)","(87, 34)","(59, 12)","(87, 40)","(0, 70)","(74, 0)","(26, 24)","(63, 16)","(59, 30)","(47, 16)","(0, 28)","(41, 42)","(34, 99)","(100, 48)","(71, 38)","(96, 6)","(12, 42)","(75, 2)","(41, 1)","(67, 60)","(92, 58)","(4, 47)","(20, 28)","(96, 15)","(79, 40)","(38, 96)","(45, 87)","(17, 55)","(31, 93)","(27, 83)","(41, 100)","(39, 37)","(11, 90)","(24, 45)","(19, 87)","(43, 20)","(53, 66)","(21, 27)","(31, 82)","(0, 61)","(5, 77)","(4, 75)","(7, 74)","(16, 35)","(92, 25)"
"(10, 99)","(4, 29)","(42, 1)","(52, 26)","(71, 39)","(37, 93)","(54, 47)","(35, 53)","(91, 81)","(94, 17)","(4, 38)","(91, 90)","(46, 8)","(94, 80)","(38, 64)","(87, 11)","(58, 35)","(94, 39)","(44, 89)","(98, 92)","(72, 46)","(41, 75)","(54, 99)","(9, 40)","(52, 22)","(65, 21)","(87, 51)","(47, 41)","(33, 55)","(16, 71)","(79, 45)","(13, 42)","(84, 34)","(12, 30)","(0, 80)","(60, 66)","(100, 5)","(35, 76)","(19, 98)","(16, 3)","(99, 0)","(66, 71)","(80, 4)","(40, 96)","(6, 34)","(87, 6)","(84, 48)","(8, 0)","(71, 41)","(17, 65)","(83, 0)","(61, 44)","(20, 31)"
"(26, 4)","(92, 21)","(15, 88)","(78, 94)","(70, 1)","(36, 99)","(62, 0)","(86, 92)","(11, 11)","(98, 8)","(49, 86)","(93, 85)","(61, 23)","(45, 84)","(2, 33)","(65, 69)","(10, 0)","(21, 0)","(66, 79)","(26, 95)","(5, 98)","(87, 68)","(96, 19)","(92, 0)","(97, 44)","(43, 12)","(83, 4)","(91, 100)","(82, 99)","(46, 52)","(15, 100)","(65, 71)","(10, 36)","(45, 100)","(37, 61)","(50, 96)","(76, 52)","(0, 69)","(22, 49)","(55, 87)","(0, 49)","(17, 5)","(75, 44)","(43, 73)","(35, 26)","(25, 58)","(46, 69)","(56, 40)","(0, 69)","(59, 98)","(48, 66)","(36, 69)","(94, 47)"
"(57, 54)","(90, 89)","(74, 49)","(20, 63)","(71, 15)","(96, 12)","(45, 52)","(83, 57)","(89, 11)","(81, 86)","(67, 23)","(72, 31)","(93, 13)","(96, 70)","(48, 0)","(85, 92)","(58, 88)","(88, 100)","(54, 61)","(16, 53)","(22, 69)","(46, 60)","(10, 48)","(59, 35)","(98, 61)","(99, 58)","(40, 100)","(25, 49)","(47, 84)","(36, 93)","(7, 59)","(71, 88)","(86, 58)","(70, 92)","(14, 36)","(78, 59)","(44, 49)","(96, 38)","(42, 8)","(24, 49)","(9, 77)","(83, 7)","(30, 7)","(10, 66)","(19, 16)","(36, 98)","(67, 18)","(55, 30)","(71, 80)","(22, 58)","(78, 100)","(26, 93)","(14, 72)"
"(14, 68)","(63, 57)","(99, 96)","(32, 99)","(30, 85)","(58, 100)","(10, 100)","(44, 76)","(80, 43)","(18, 86)","(9, 100)","(77, 95)","(90, 64)","(42, 100)","(7, 99)","(47, 60)","(49, 100)","(31, 88)","(56, 53)","(3, 99)","(75, 62)","(89, 98)","(13, 100)","(6, 56)","(36, 78)","(0, 100)","(0, 100)","(0, 88)","(29, 61)","(55, 97)","(58, 86)","(49, 51)","(32, 74)","(86, 55)","(0, 69)","(68, 49)","(0, 100)","(41, 100)","(11, 100)","(71, 100)","(8, 86)","(2, 78)","(53, 100)","(56, 100)","(52, 100)","(100, 99)","(33, 95)","(39, 100)","(0, 100)","(0, 100)","(41, 91)","(37, 100)","(20, 90)"
"(48, 43)","(85, 96)","(74, 62)","(42, 35)","(19, 6)","(11, 8)","(39, 60)","(78, 61)","(60, 95)","(20, 88)","(32, 27)","(53, 95)","(35, 61)","(5, 59)","(16, 52)","(6, 26)","(48, 81)","(59, 89)","(28, 35)","(6, 75)","(14, 21)","(98, 100)","(69, 80)","(9, 60)","(15, 6)","(36, 69)","(20, 23)","(54, 90)","(53, 56)","(40, 72)","(28, 73)","(7, 60)","(50, 85)","(27, 57)","(7, 44)","(21, 49)","(42, 39)","(76, 93)","(15, 59)","(69, 63)","(26, 81)","(42, 65)","(38, 75)","(43, 92)","(14, 54)","(10, 31)","(3, 19)","(21, 79)","(7, 52)","(28, 54)","(42, 57)","(2, 46)","(46, 77)"
"(23, 21)","(73, 60)","(18, 58)","(0, 93)","(14, 46)","(15, 89)","(100, 35)","(100, 73)","(60, 68)","(52, 64)","(85, 65)","(53, 10)","(91, 1)","(100, 17)","(8, 81)","(100, 21)","(100, 89)","(69, 21)","(54, 40)","(55, 68)","(17, 82)","(44, 96)","(41, 16)","(4, 22)","(91, 65)","(58, 79)","(58, 27)","(87, 10)","(52, 72)","(62, 15)","(52, 10)","(31, 49)","(53, 21)","(89, 8)","(4, 99)","(16, 28)","(43, 89)","(36, 55)","(76, 54)","(10, 74)","(63, 0)","(82, 70)","(24, 48)","(45, 84)","(10, 46)","(92, 52)","(97, 41)","(81, 89)","(79, 41)","(69, 78)","(8, 27)","(53, 67)","(15, 15)"
"(21, 30)","(34, 45)","(76, 66)","(23, 17)","(84, 26)","(67, 49)","(36, 30)","(41, 19)","(44, 27)","(69, 35)","(23, 0)","(4, 20)","(62, 8)","(51, 7)","(56, 4)","(6, 23)","(58, 18)","(64, 16)","(44, 30)","(79, 18)","(100, 36)","(63, 37)","(64, 10)","(29, 30)","(62, 13)","(73, 26)","(57, 19)","(100, 75)","(89, 18)","(74, 39)","(91, 25)","(55, 22)","(59, 46)","(11, 18)","(84, 10)","(100, 66)","(68, 0)","(38, 19)","(90, 69)","(84, 28)","(100, 41)","(37, 8)","(84, 39)","(48, 18)","(38, 19)","(47, 33)","(100, 5)","(41, 17)","(30, 28)","(37, 32)","(95, 37)","(37, 27)","(25, 14)"
"(91, 27)","(91, 28)","(89, 91)","(6, 99)","(26, 45)","(66, 95)","(78, 86)","(85, 18)","(28, 58)","(63, 51)","(71, 27)","(28, 0)","(81, 23)","(71, 69)","(51, 43)","(34, 87)","(3, 28)","(86, 94)","(100, 13)","(81, 11)","(83, 100)","(36, 65)","(5, 74)","(36, 84)","(10, 2)","(48, 63)","(66, 10)","(39, 54)","(9, 89)","(60, 3)","(33, 46)","(11, 50)","(15, 16)","(15, 25)","(81, 85)","(0, 15)","(59, 64)","(36, 14)","(46, 18)","(100, 54)","(16, 35)","(28, 0)","(57, 76)","(90, 14)","(28, 78)","(65, 91)","(50, 15)","(60, 49)","(68, 58)","(97, 23)","(17, 93)","(100, 49)","(73, 99)"
"(28, 52)","(23, 1)","(15, 60)","(97, 97)","(86, 14)","(70, 33)","(46, 41)","(30, 57)","(49, 99)","(82, 16)","(0, 76)","(20, 98)","(0, 41)","(45, 13)","(0, 81)","(18, 0)","(0, 20)","(15, 13)","(54, 35)","(0, 29)","(0, 38)","(13, 66)","(38, 21)","(1, 16)","(60, 83)","(0, 100)","(0, 6)","(0, 87)","(73, 11)","(10, 58)","(100, 88)","(9, 28)","(0, 100)","(74, 72)","(79, 0)","(18, 62)","(7, 37)","(100, 39)","(2, 0)","(11, 27)","(86, 21)","(55, 14)","(18, 96)","(21, 89)","(30, 54)","(84, 27)","(1, 3)","(27, 58)","(45, 11)","(48, 29)","(85, 93)","(60, 27)","(39, 80)"
"(82, 24)","(84, 99)","(54, 89)","(4, 11)","(27, 22)","(33, 62)","(44, 35)","(40, 48)","(39, 50)","(95, 67)","(36, 97)","(7, 63)","(67, 26)","(2, 36)","(8, 76)","(20, 47)","(31, 25)","(38, 0)","(93, 0)","(52, 10)","(0, 15)","(22, 94)","(1, 64)","(36, 39)","(2, 72)","(55, 72)","(83, 53)","(29, 66)","(23, 64)","(24, 59)","(35, 34)","(95, 34)","(97, 15)","(65, 14)","(26, 70)","(46, 79)","(11, 87)","(17, 50)","(37, 84)","(97, 22)","(76, 22)","(0, 0)","(10, 91)","(43, 100)","(4, 58)","(2, 96)","(37, 56)","(58, 56)","(67, 10)","(93, 53)","(49, 91)","(91, 19)","(54, 84)"
"(82, 84)","(42, 98)","(66, 32)","(47, 13)","(62, 38)","(66, 100)","(22, 15)","(94, 68)","(41, 53)","(44, 76)","(38, 100)","(57, 74)","(14, 49)","(27, 46)","(95, 90)","(14, 0)","(22, 21)","(25, 45)","(82, 12)","(13, 72)","(47, 100)","(73, 80)","(97, 60)","(31, 73)","(72, 43)","(70, 6)","(42, 81)","(78, 61)","(59, 73)","(26, 16)","(12, 95)","(77, 51)","(22, 64)","(9, 18)","(29, 45)","(61, 60)","(83, 1)","(19, 56)","(81, 0)","(83, 47)","(81, 44)","(94, 60)","(69, 100)","(98, 10)","(39, 0)","(0, 58)","(1, 85)","(45, 1)","(18, 47)","(72, 65)","(1, 37)","(95, 40)","(67, 90)"
"(37, 37)","(88, 50)","(80, 79)","(11, 32)","(4, 20)","(68, 75)","(50, 16)","(21, 24)","(91, 60)","(32, 36)","(44, 62)","(18, 57)","(71, 42)","(9, 91)","(46, 29)","(21, 68)","(58, 4)","(95, 67)","(91, 81)","(78, 14)","(43, 45)","(19, 26)","(31, 60)","(77, 91)","(42, 6)","(59, 23)","(24, 1)","(33, 64)","(79, 34)","(70, 33)","(85, 4)","(64, 83)","(84, 68)","(4, 12)","(51, 69)","(81, 34)","(37, 31)","(69, 12)","(81, 9)","(100, 18)","(2, 69)","(60, 0)","(66, 80)","(46, 83)","(74, 68)","(10, 2)","(100, 1)","(25, 83)","(65, 75)","(96, 0)","(67, 21)","(100, 84)","(98, 30)"
"(50, 27)","(3, 7)","(89, 97)","(25, 52)","(18, 45)","(75, 100)","(19, 85)","(55, 12)","(34, 100)","(14, 35)","(16, 40)","(41, 63)","(4, 15)","(1, 34)","(78, 55)","(38, 64)","(34, 51)","(82, 49)","(38, 79)","(83, 52)","(47, 86)","(22, 31)","(0, 30)","(41, 76)","(5, 85)","(50, 56)","(73, 94)","(29, 84)","(3, 88)","(77, 100)","(35, 86)","(43, 67)","(9, 70)","(45, 15)","(26, 86)","(69, 89)","(42, 44)","(72, 94)","(42, 91)","(32, 89)","(0, 92)","(27, 90)","(38, 90)","(74, 33)","(80, 100)","(0, 60)","(65, 100)","(5, 56)","(35, 91)","(78, 95)","(1, 33)","(22, 7)","(50, 15)"
"(75, 39)","(41, 93)","(51, 42)","(73, 10)","(78, 97)","(19, 72)","(64, 86)","(100, 75)","(3, 59)","(62, 53)","(97, 31)","(100, 87)","(89, 27)","(79, 59)","(7, 66)","(30, 62)","(47, 100)","(57, 20)","(100, 41)","(38, 77)","(50, 90)","(7, 46)","(49, 92)","(94, 55)","(29, 50)","(97, 100)","(100, 100)","(96, 70)","(100, 93)","(100, 93)","(99, 42)","(68, 14)","(32, 47)","(89, 61)","(54, 9)","(70, 61)","(8, 37)","(7, 45)","(83, 64)","(33, 67)","(10, 75)","(23, 34)","(100, 97)","(49, 97)","(50, 5)","(61, 5)","(93, 82)","(86, 44)","(60, 69)","(96, 99)","(100, 19)","(53, 97)","(100, 67)"
"(13, 72)","(66, 91)","(29, 67)","(40, 100)","(82, 67)","(92, 8)","(7, 23)","(86, 52)","(20, 95)","(9, 88)","(55, 59)","(63, 96)","(15, 17)","(68, 100)","(36, 64)","(0, 100)","(0, 100)","(64, 0)","(13, 13)","(47, 100)","(33, 91)","(14, 100)","(21, 100)","(0, 100)","(32, 9)","(0, 100)","(99, 15)","(8, 20)","(17, 89)","(49, 59)","(25, 82)","(23, 11)","(29, 96)","(19, 65)","(37, 100)","(24, 94)","(0, 100)","(46, 100)","(92, 48)","(82, 38)","(0, 54)","(93, 84)","(90, 33)","(28, 100)","(32, 78)","(0, 100)","(1, 100)","(87, 89)","(0, 98)","(43, 100)","(41, 100)","(40, 3)","(13, 67)"
"(15, 77)","(6, 19)","(57, 9)","(43, 41)","(65, 82)","(90, 49)","(89, 37)","(96, 11)","(43, 69)","(65, 50)","(0, 12)","(46, 5)","(29, 37)","(32, 24)","(48, 86)","(58, 56)","(33, 90)","(74, 20)","(12, 35)","(84, 87)","(34, 46)","(15, 40)","(22, 12)","(71, 80)","(2, 18)","(95, 77)","(14, 90)","(37, 27)","(68, 79)","(25, 10)","(58, 55)","(0, 88)","(31, 36)","(33, 63)","(96, 47)","(47, 88)","(73, 86)","(75, 77)","(48, 38)","(76, 54)","(10, 67)","(0, 67)","(73, 27)","(0, 29)","(39, 87)","(63, 96)","(21, 66)","(99, 45)","(15, 3)","(44, 13)","(69, 31)","(95, 38)","(0, 50)"
"(55, 86)","(31, 38)","(80, 21)","(14, 19)","(4, 80)","(0, 42)","(85, 98)","(100, 55)","(29, 59)","(13, 44)","(21, 54)","(26, 74)","(68, 100)","(84, 99)","(90, 62)","(98, 33)","(80, 57)","(42, 71)","(66, 99)","(72, 31)","(73, 89)","(100, 9)","(2, 69)","(49, 61)","(55, 32)","(10, 95)","(98, 4)","(35, 65)","(76, 83)","(1, 42)","(73, 74)","(88, 41)","(71, 49)","(0, 24)","(0, 93)","(65, 83)","(4, 33)","(61, 7)","(4, 46)","(35, 79)","(100, 31)","(59, 17)","(98, 3)","(89, 92)","(50, 17)","(72, 38)","(93, 98)","(28, 85)","(59, 33)","(95, 40)","(92, 11)","(31, 22)","(35, 47)"
"(86, 26)","(13, 65)","(88, 25)","(60, 63)","(61, 11)","(41, 100)","(20, 18)","(42, 0)","(0, 57)","(54, 100)","(51, 61)","(44, 64)","(24, 12)","(75, 10)","(91, 15)","(74, 75)","(78, 67)","(29, 15)","(73, 49)","(0, 90)","(17, 53)","(78, 62)","(65, 90)","(63, 20)","(37, 81)","(60, 61)","(66, 53)","(31, 97)","(25, 34)","(30, 100)","(9, 77)","(59, 66)","(67, 54)","(24, 0)","(66, 65)","(49, 100)","(30, 78)","(65, 75)","(69, 15)","(83, 13)","(89, 93)","(83, 90)","(100, 45)","(65, 79)","(68, 24)","(100, 70)","(3, 91)","(44, 65)","(44, 75)","(14, 21)","(62, 55)","(39, 87)","(11, 44)"
