Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(1, 68)","(93, 48)","(60, 33)","(41, 98)","(21, 19)","(73, 87)","(60, 7)","(93, 7)","(36, 74)","(62, 41)","(34, 37)","(21, 98)","(10, 73)","(35, 5)","(5, 22)","(60, 92)","(61, 33)","(17, 100)","(37, 54)","(66, 29)","(20, 7)","(25, 31)","(61, 48)","(28, 63)","(5, 0)","(45, 18)","(78, 27)","(99, 65)","(77, 89)","(60, 79)","(78, 94)","(41, 20)","(11, 10)","(55, 95)","(33, 10)","(57, 68)","(28, 26)","(74, 26)","(13, 74)","(75, 31)","(17, 50)","(2, 37)","(7, 18)","(2, 34)","(80, 11)","(32, 53)","(70, 25)","(88, 6)","(21, 41)","(47, 35)","(85, 19)","(1, 74)","(1, 80)"
"(34, 88)","(62, 99)","(56, 8)","(86, 66)","(21, 65)","(23, 68)","(72, 21)","(31, 78)","(13, 45)","(32, 52)","(33, 51)","(20, 96)","(48, 45)","(100, 28)","(76, 15)","(23, 98)","(38, 4)","(12, 46)","(9, 35)","(75, 90)","(11, 29)","(44, 35)","(55, 59)","(78, 6)","(38, 22)","(39, 81)","(67, 12)","(45, 76)","(88, 50)","(55, 28)","(52, 8)","(20, 98)","(27, 27)","(54, 45)","(66, 16)","(15, 4)","(48, 62)","(41, 29)","(78, 63)","(99, 95)","(13, 37)","(47, 66)","(95, 30)","(94, 4)","(24, 49)","(65, 50)","(94, 7)","(87, 96)","(81, 58)","(80, 41)","(8, 37)","(42, 97)","(24, 85)"
"(23, 18)","(23, 92)","(19, 73)","(88, 24)","(95, 75)","(73, 78)","(79, 94)","(83, 58)","(43, 40)","(21, 80)","(45, 7)","(52, 58)","(31, 26)","(99, 54)","(47, 83)","(8, 70)","(20, 60)","(13, 78)","(73, 62)","(22, 56)","(84, 71)","(68, 32)","(3, 55)","(65, 97)","(39, 32)","(79, 53)","(76, 60)","(67, 85)","(79, 50)","(77, 19)","(83, 26)","(64, 49)","(11, 80)","(99, 16)","(6, 65)","(17, 32)","(70, 56)","(64, 73)","(29, 24)","(56, 84)","(79, 43)","(34, 20)","(61, 16)","(99, 15)","(74, 74)","(49, 60)","(80, 99)","(6, 0)","(17, 34)","(24, 82)","(96, 92)","(96, 31)","(18, 8)"
"(38, 46)","(90, 8)","(64, 58)","(96, 46)","(24, 91)","(14, 68)","(94, 55)","(56, 16)","(83, 0)","(6, 36)","(10, 0)","(21, 40)","(71, 50)","(63, 52)","(100, 95)","(60, 31)","(90, 14)","(37, 45)","(33, 26)","(75, 96)","(64, 1)","(81, 14)","(32, 79)","(63, 67)","(34, 64)","(26, 29)","(13, 44)","(63, 27)","(81, 41)","(45, 21)","(19, 69)","(50, 87)","(62, 52)","(58, 33)","(74, 17)","(50, 29)","(96, 81)","(53, 61)","(23, 57)","(71, 78)","(57, 95)","(20, 76)","(94, 1)","(89, 23)","(74, 77)","(98, 68)","(76, 71)","(73, 57)","(16, 63)","(60, 35)","(6, 9)","(25, 87)","(2, 30)"
"(9, 4)","(88, 74)","(4, 65)","(81, 24)","(25, 96)","(81, 33)","(85, 58)","(98, 55)","(30, 6)","(63, 43)","(4, 88)","(98, 64)","(94, 27)","(42, 78)","(73, 50)","(58, 37)","(18, 1)","(46, 84)","(64, 65)","(81, 17)","(55, 13)","(64, 74)","(31, 19)","(3, 64)","(31, 25)","(98, 42)","(9, 10)","(11, 7)","(76, 2)","(37, 35)","(85, 78)","(69, 88)","(51, 82)","(64, 55)","(68, 80)","(42, 37)","(40, 21)","(69, 63)","(39, 86)","(67, 14)","(84, 30)","(27, 60)","(55, 21)","(59, 25)","(28, 74)","(50, 19)","(19, 74)","(93, 84)","(16, 2)","(29, 54)","(96, 19)","(81, 67)","(27, 41)"
"(84, 91)","(72, 100)","(93, 82)","(57, 94)","(32, 34)","(20, 8)","(22, 66)","(98, 46)","(82, 29)","(49, 93)","(98, 58)","(92, 82)","(45, 28)","(13, 11)","(57, 69)","(87, 0)","(21, 9)","(38, 19)","(40, 80)","(37, 2)","(6, 23)","(62, 25)","(56, 67)","(32, 42)","(24, 47)","(92, 14)","(77, 80)","(31, 92)","(89, 85)","(32, 63)","(50, 75)","(70, 81)","(36, 33)","(55, 46)","(0, 77)","(14, 100)","(42, 82)","(55, 79)","(36, 8)","(23, 20)","(65, 62)","(58, 26)","(73, 51)","(19, 19)","(91, 35)","(94, 86)","(82, 5)","(2, 15)","(13, 82)","(76, 83)","(13, 79)","(28, 43)","(34, 59)"
"(82, 77)","(7, 25)","(94, 3)","(38, 90)","(89, 74)","(41, 55)","(2, 54)","(8, 67)","(17, 24)","(59, 42)","(39, 66)","(76, 24)","(95, 71)","(2, 90)","(48, 87)","(10, 42)","(37, 60)","(68, 44)","(22, 80)","(61, 5)","(41, 60)","(38, 43)","(17, 72)","(94, 14)","(46, 53)","(23, 27)","(67, 97)","(86, 49)","(43, 20)","(50, 84)","(83, 35)","(2, 74)","(13, 77)","(8, 32)","(90, 89)","(25, 88)","(70, 59)","(22, 67)","(1, 44)","(61, 1)","(67, 23)","(10, 53)","(8, 1)","(87, 32)","(80, 87)","(100, 29)","(70, 86)","(96, 77)","(84, 51)","(90, 67)","(80, 26)","(36, 47)","(98, 83)"
"(76, 47)","(24, 71)","(54, 73)","(81, 70)","(98, 92)","(66, 97)","(1, 40)","(39, 88)","(50, 67)","(14, 13)","(40, 44)","(87, 46)","(5, 83)","(12, 40)","(73, 65)","(89, 55)","(89, 61)","(13, 26)","(0, 32)","(14, 6)","(92, 2)","(36, 67)","(71, 34)","(81, 44)","(84, 40)","(3, 85)","(14, 24)","(26, 53)","(50, 35)","(79, 80)","(85, 35)","(55, 52)","(49, 15)","(3, 54)","(86, 67)","(48, 25)","(55, 58)","(71, 27)","(17, 68)","(60, 66)","(58, 14)","(35, 46)","(61, 71)","(61, 10)","(19, 1)","(25, 48)","(22, 88)","(32, 62)","(14, 20)","(61, 86)","(48, 64)","(4, 43)","(64, 8)"
"(72, 92)","(42, 29)","(29, 51)","(39, 12)","(63, 80)","(24, 27)","(4, 58)","(23, 16)","(67, 1)","(20, 26)","(65, 52)","(85, 67)","(52, 67)","(12, 95)","(71, 5)","(7, 16)","(73, 10)","(42, 96)","(39, 69)","(1, 27)","(95, 22)","(22, 10)","(14, 73)","(59, 14)","(96, 2)","(85, 37)","(18, 40)","(12, 27)","(9, 74)","(27, 85)","(96, 78)","(64, 52)","(59, 41)","(43, 32)","(43, 35)","(64, 67)","(57, 31)","(21, 26)","(35, 43)","(66, 46)","(93, 5)","(69, 78)","(19, 65)","(45, 29)","(26, 58)","(24, 6)","(5, 20)","(71, 63)","(67, 38)","(92, 40)","(78, 56)","(69, 53)","(33, 94)"
"(48, 37)","(62, 33)","(43, 0)","(22, 2)","(10, 95)","(78, 65)","(64, 14)","(38, 84)","(14, 1)","(9, 57)","(61, 6)","(44, 54)","(72, 33)","(12, 83)","(93, 22)","(27, 19)","(58, 86)","(60, 83)","(5, 95)","(59, 45)","(66, 90)","(94, 100)","(46, 32)","(10, 36)","(84, 74)","(45, 70)","(12, 6)","(34, 73)","(35, 50)","(66, 4)","(75, 71)","(9, 68)","(93, 76)","(6, 41)","(8, 81)","(77, 46)","(17, 35)","(73, 61)","(25, 79)","(10, 96)","(18, 30)","(18, 94)","(87, 81)","(98, 56)","(23, 26)","(26, 49)","(25, 54)","(34, 84)","(21, 99)","(50, 80)","(1, 62)","(36, 96)","(51, 84)"
"(88, 23)","(11, 84)","(84, 79)","(43, 31)","(53, 72)","(72, 18)","(59, 61)","(11, 100)","(34, 7)","(25, 38)","(87, 1)","(40, 32)","(24, 45)","(18, 44)","(73, 44)","(5, 80)","(73, 41)","(3, 22)","(43, 70)","(44, 69)","(13, 69)","(58, 95)","(5, 37)","(1, 67)","(43, 27)","(44, 78)","(70, 42)","(5, 98)","(4, 57)","(87, 73)","(82, 34)","(74, 2)","(48, 41)","(89, 94)","(10, 11)","(57, 59)","(19, 35)","(49, 94)","(95, 24)","(6, 92)","(20, 24)","(8, 4)","(97, 91)","(29, 97)","(34, 81)","(51, 11)","(33, 67)","(57, 3)","(75, 85)","(36, 44)","(5, 99)","(95, 8)","(74, 92)"
"(44, 57)","(92, 66)","(90, 15)","(68, 91)","(77, 5)","(22, 69)","(43, 43)","(35, 45)","(83, 9)","(21, 31)","(75, 75)","(92, 88)","(52, 82)","(25, 4)","(7, 59)","(60, 95)","(72, 8)","(90, 23)","(95, 13)","(18, 19)","(57, 96)","(89, 64)","(48, 32)","(63, 79)","(66, 41)","(78, 73)","(91, 67)","(7, 95)","(58, 18)","(3, 30)","(99, 68)","(31, 49)","(32, 14)","(44, 80)","(48, 7)","(14, 45)","(96, 32)","(39, 62)","(25, 18)","(79, 83)","(95, 79)","(3, 63)","(6, 19)","(85, 47)","(89, 72)","(26, 92)","(98, 44)","(45, 11)","(96, 47)","(25, 30)","(23, 41)","(25, 72)","(51, 26)"
"(77, 28)","(27, 3)","(58, 58)","(93, 47)","(42, 39)","(87, 16)","(18, 20)","(96, 52)","(40, 96)","(50, 3)","(57, 51)","(53, 96)","(39, 42)","(84, 41)","(38, 59)","(63, 55)","(3, 34)","(98, 82)","(2, 17)","(62, 4)","(35, 81)","(83, 45)","(44, 93)","(87, 67)","(99, 44)","(4, 5)","(62, 46)","(26, 50)","(71, 52)","(30, 8)","(58, 30)","(2, 1)","(91, 94)","(62, 70)","(18, 67)","(31, 0)","(49, 82)","(68, 22)","(98, 90)","(58, 54)","(10, 99)","(63, 78)","(76, 99)","(37, 62)","(34, 14)","(25, 39)","(91, 5)","(0, 64)","(80, 96)","(69, 29)","(42, 18)","(1, 71)","(71, 12)"
"(44, 45)","(66, 64)","(77, 95)","(93, 53)","(40, 23)","(45, 71)","(6, 94)","(49, 44)","(86, 32)","(98, 61)","(11, 75)","(98, 9)","(58, 98)","(57, 11)","(83, 88)","(34, 43)","(97, 56)","(23, 46)","(95, 65)","(29, 7)","(16, 19)","(98, 100)","(15, 20)","(15, 32)","(80, 0)","(3, 6)","(10, 48)","(67, 15)","(75, 4)","(20, 86)","(80, 33)","(75, 25)","(13, 16)","(72, 65)","(47, 100)","(94, 38)","(58, 2)","(81, 28)","(87, 78)","(88, 49)","(78, 20)","(88, 58)","(34, 90)","(99, 70)","(57, 6)","(46, 0)","(53, 100)","(15, 6)","(79, 15)","(87, 50)","(79, 67)","(82, 69)","(12, 59)"
"(12, 67)","(58, 80)","(53, 60)","(53, 69)","(5, 53)","(71, 96)","(94, 0)","(80, 86)","(69, 89)","(9, 17)","(42, 17)","(93, 25)","(33, 8)","(50, 33)","(14, 98)","(26, 69)","(56, 52)","(85, 94)","(30, 27)","(76, 94)","(17, 54)","(62, 80)","(23, 3)","(2, 32)","(47, 6)","(94, 63)","(63, 88)","(61, 2)","(63, 42)","(58, 15)","(30, 75)","(38, 52)","(86, 40)","(18, 52)","(36, 39)","(65, 23)","(61, 99)","(48, 71)","(28, 44)","(44, 28)","(46, 89)","(78, 8)","(7, 79)","(64, 18)","(70, 65)","(17, 10)","(20, 42)","(20, 100)","(61, 22)","(31, 51)","(2, 6)","(7, 5)","(82, 78)"
"(8, 69)","(78, 28)","(12, 98)","(73, 75)","(46, 30)","(33, 36)","(49, 87)","(62, 23)","(92, 6)","(58, 74)","(27, 16)","(92, 21)","(91, 25)","(30, 76)","(37, 33)","(40, 50)","(69, 98)","(1, 73)","(4, 100)","(14, 46)","(75, 38)","(72, 20)","(29, 19)","(82, 86)","(27, 55)","(31, 80)","(87, 91)","(10, 2)","(0, 68)","(37, 84)","(68, 71)","(24, 80)","(82, 67)","(72, 7)","(3, 51)","(84, 18)","(32, 93)","(25, 27)","(86, 18)","(32, 47)","(52, 1)","(84, 88)","(92, 77)","(86, 24)","(97, 30)","(5, 75)","(94, 77)","(28, 22)","(54, 41)","(32, 10)","(8, 80)","(96, 28)","(53, 2)"
"(22, 98)","(27, 66)","(91, 68)","(76, 98)","(83, 49)","(39, 82)","(35, 42)","(27, 65)","(40, 90)","(2, 45)","(45, 19)","(39, 33)","(14, 25)","(68, 54)","(13, 51)","(57, 2)","(81, 54)","(55, 99)","(5, 86)","(37, 36)","(48, 60)","(36, 40)","(28, 97)","(46, 78)","(88, 81)","(9, 38)","(94, 48)","(86, 71)","(86, 63)","(71, 95)","(78, 21)","(91, 18)","(34, 30)","(94, 78)","(68, 4)","(55, 37)","(99, 10)","(96, 26)","(26, 77)","(64, 61)","(39, 7)","(6, 13)","(97, 70)","(98, 96)","(85, 44)","(15, 92)","(11, 58)","(40, 45)","(92, 92)","(100, 44)","(11, 18)","(58, 47)","(10, 86)"
"(99, 66)","(66, 62)","(11, 66)","(99, 94)","(82, 23)","(2, 94)","(75, 51)","(7, 81)","(100, 7)","(22, 75)","(36, 13)","(21, 22)","(5, 13)","(19, 6)","(59, 82)","(51, 68)","(66, 60)","(58, 28)","(46, 14)","(75, 97)","(99, 29)","(40, 16)","(17, 48)","(20, 77)","(86, 16)","(76, 45)","(69, 9)","(38, 95)","(55, 74)","(55, 80)","(29, 86)","(40, 95)","(3, 21)","(33, 4)","(14, 85)","(11, 71)","(13, 65)","(38, 3)","(10, 26)","(22, 52)","(60, 42)","(94, 50)","(64, 12)","(29, 21)","(49, 100)","(30, 68)","(8, 65)","(41, 13)","(96, 7)","(39, 43)","(95, 51)","(100, 56)","(21, 1)"
"(52, 2)","(21, 51)","(66, 71)","(24, 76)","(7, 17)","(23, 1)","(9, 42)","(18, 81)","(25, 32)","(21, 28)","(69, 74)","(62, 38)","(12, 92)","(77, 32)","(74, 12)","(11, 69)","(20, 41)","(93, 86)","(57, 5)","(70, 91)","(1, 91)","(0, 93)","(100, 0)","(55, 62)","(18, 77)","(100, 70)","(2, 38)","(48, 96)","(9, 59)","(78, 15)","(51, 67)","(76, 63)","(24, 53)","(28, 87)","(3, 97)","(1, 20)","(11, 83)","(30, 90)","(86, 52)","(41, 93)","(11, 95)","(38, 85)","(34, 5)","(48, 89)","(3, 2)","(48, 34)","(72, 80)","(49, 36)","(10, 56)","(3, 78)","(7, 42)","(74, 34)","(62, 69)"
"(88, 62)","(13, 50)","(92, 95)","(67, 68)","(89, 68)","(22, 17)","(37, 70)","(7, 32)","(49, 41)","(91, 16)","(69, 19)","(18, 41)","(76, 64)","(89, 98)","(78, 46)","(74, 24)","(50, 91)","(56, 58)","(40, 77)","(33, 93)","(51, 46)","(48, 81)","(62, 16)","(17, 51)","(100, 3)","(5, 61)","(46, 99)","(21, 15)","(40, 92)","(36, 73)","(80, 73)","(70, 14)","(64, 31)","(71, 46)","(19, 78)","(31, 61)","(35, 25)","(25, 85)","(75, 43)","(45, 5)","(1, 93)","(72, 25)","(74, 50)","(14, 8)","(20, 85)","(20, 30)","(77, 21)","(59, 74)","(59, 80)","(55, 36)","(82, 63)","(69, 41)","(41, 28)"
"(13, 30)","(50, 65)","(15, 26)","(52, 40)","(29, 78)","(61, 58)","(22, 5)","(69, 4)","(53, 87)","(22, 84)","(26, 42)","(100, 19)","(91, 10)","(7, 38)","(96, 64)","(17, 82)","(50, 21)","(2, 11)","(57, 66)","(33, 14)","(81, 63)","(38, 68)","(74, 91)","(1, 15)","(100, 52)","(70, 54)","(60, 49)","(57, 12)","(33, 47)","(53, 57)","(4, 29)","(32, 75)","(55, 40)","(100, 100)","(58, 42)","(59, 56)","(27, 51)","(55, 67)","(21, 14)","(86, 73)","(73, 27)","(2, 46)","(93, 66)","(23, 90)","(67, 90)","(17, 31)","(5, 35)","(46, 12)","(12, 50)","(57, 76)","(65, 83)","(64, 63)","(18, 69)"
"(68, 98)","(61, 56)","(64, 47)","(45, 4)","(79, 30)","(48, 21)","(62, 78)","(84, 17)","(7, 26)","(14, 71)","(71, 99)","(73, 93)","(90, 60)","(74, 15)","(19, 18)","(98, 70)","(49, 59)","(31, 47)","(97, 47)","(78, 43)","(74, 85)","(62, 65)","(93, 40)","(75, 44)","(7, 80)","(87, 12)","(84, 98)","(12, 94)","(70, 20)","(69, 85)","(97, 95)","(2, 4)","(75, 77)","(57, 53)","(83, 17)","(81, 62)","(61, 93)","(70, 41)","(48, 22)","(61, 53)","(26, 37)","(36, 17)","(95, 42)","(93, 14)","(43, 62)","(16, 51)","(66, 67)","(44, 18)","(68, 9)","(47, 93)","(55, 48)","(94, 37)","(33, 88)"
"(62, 59)","(53, 74)","(62, 91)","(98, 43)","(26, 91)","(91, 59)","(15, 33)","(100, 71)","(29, 93)","(98, 0)","(49, 56)","(16, 56)","(59, 91)","(91, 92)","(4, 94)","(44, 81)","(59, 39)","(67, 6)","(8, 39)","(38, 83)","(60, 52)","(94, 54)","(47, 3)","(92, 5)","(12, 24)","(69, 76)","(73, 34)","(79, 65)","(84, 49)","(99, 71)","(10, 17)","(81, 16)","(35, 22)","(87, 66)","(62, 76)","(100, 72)","(33, 43)","(40, 24)","(85, 50)","(94, 65)","(16, 36)","(60, 2)","(45, 72)","(93, 2)","(74, 59)","(63, 32)","(49, 45)","(65, 65)","(10, 10)","(86, 100)","(30, 19)","(91, 41)","(58, 99)"
"(46, 80)","(82, 83)","(4, 2)","(4, 49)","(87, 68)","(65, 37)","(94, 49)","(15, 79)","(26, 30)","(85, 49)","(4, 12)","(34, 80)","(81, 9)","(30, 9)","(4, 85)","(45, 34)","(89, 40)","(4, 30)","(71, 1)","(82, 13)","(95, 4)","(95, 62)","(12, 58)","(54, 12)","(14, 3)","(63, 30)","(9, 62)","(92, 72)","(99, 24)","(1, 57)","(82, 64)","(28, 32)","(30, 99)","(40, 73)","(8, 44)","(7, 70)","(66, 37)","(83, 41)","(59, 59)","(69, 54)","(74, 53)","(33, 46)","(58, 11)","(45, 32)","(57, 58)","(2, 61)","(36, 29)","(29, 57)","(90, 79)","(63, 62)","(89, 56)","(12, 53)","(44, 94)"
"(94, 95)","(11, 32)","(50, 36)","(51, 99)","(19, 98)","(0, 36)","(98, 40)","(45, 77)","(16, 32)","(100, 22)","(57, 45)","(46, 45)","(49, 96)","(28, 6)","(53, 90)","(71, 41)","(67, 80)","(91, 86)","(76, 6)","(23, 52)","(86, 1)","(8, 91)","(98, 30)","(59, 48)","(24, 35)","(66, 38)","(76, 42)","(47, 67)","(31, 89)","(57, 1)","(51, 9)","(99, 7)","(90, 13)","(25, 70)","(91, 42)","(86, 3)","(100, 57)","(34, 60)","(24, 31)","(59, 68)","(81, 92)","(40, 91)","(81, 46)","(92, 80)","(70, 22)","(42, 12)","(86, 42)","(28, 89)","(35, 3)","(8, 28)","(62, 63)","(78, 50)","(87, 62)"
"(72, 90)","(11, 98)","(4, 31)","(25, 23)","(83, 52)","(92, 73)","(97, 26)","(60, 77)","(33, 60)","(84, 38)","(99, 91)","(9, 81)","(33, 72)","(99, 75)","(94, 94)","(89, 43)","(19, 88)","(100, 49)","(98, 27)","(50, 45)","(100, 67)","(1, 94)","(63, 82)","(78, 64)","(5, 55)","(23, 76)","(42, 1)","(31, 37)","(80, 21)","(22, 28)","(2, 10)","(45, 45)","(75, 89)","(62, 9)","(54, 11)","(11, 34)","(52, 41)","(47, 2)","(39, 25)","(37, 7)","(58, 72)","(71, 36)","(12, 29)","(20, 36)","(28, 13)","(95, 48)","(14, 99)","(98, 22)","(91, 99)","(32, 25)","(68, 82)","(21, 56)","(57, 27)"
