Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(76, 73)","(39, 32)","(30, 29)","(48, 71)","(55, 91)","(18, 49)","(14, 86)","(9, 33)","(62, 73)","(34, 84)","(93, 85)","(56, 40)","(8, 54)","(67, 74)","(2, 7)","(63, 70)","(59, 79)","(54, 65)","(80, 85)","(34, 85)","(37, 75)","(26, 16)","(40, 72)","(13, 38)","(0, 97)","(22, 81)","(24, 94)","(15, 97)","(27, 94)","(18, 47)","(75, 83)","(23, 91)","(4, 69)","(39, 54)","(21, 37)","(90, 97)","(23, 21)","(21, 5)","(63, 79)","(14, 86)","(47, 32)","(5, 31)","(45, 76)","(1, 15)","(56, 88)","(4, 28)","(96, 98)","(20, 94)","(31, 67)","(27, 84)","(22, 42)","(16, 87)","(87, 96)"
"(65, 30)","(95, 25)","(75, 35)","(1, 88)","(61, 22)","(31, 46)","(28, 0)","(59, 16)","(35, 78)","(68, 18)","(100, 0)","(97, 11)","(17, 0)","(34, 0)","(36, 0)","(3, 92)","(6, 59)","(7, 23)","(42, 85)","(83, 41)","(56, 47)","(10, 8)","(23, 0)","(33, 62)","(27, 86)","(14, 17)","(25, 82)","(93, 14)","(84, 23)","(100, 0)","(100, 19)","(27, 7)","(87, 39)","(81, 0)","(29, 23)","(74, 16)","(51, 10)","(53, 13)","(25, 10)","(45, 0)","(45, 64)","(7, 41)","(35, 3)","(44, 23)","(23, 53)","(40, 63)","(39, 42)","(43, 78)","(68, 37)","(32, 75)","(86, 36)","(38, 14)","(89, 32)"
"(13, 36)","(62, 76)","(66, 52)","(63, 31)","(15, 97)","(0, 49)","(62, 2)","(29, 30)","(41, 36)","(77, 2)","(41, 67)","(86, 64)","(100, 1)","(34, 90)","(30, 20)","(21, 45)","(16, 42)","(8, 88)","(47, 76)","(29, 6)","(9, 36)","(87, 80)","(71, 10)","(57, 20)","(50, 4)","(79, 26)","(100, 25)","(57, 49)","(15, 53)","(77, 1)","(28, 22)","(46, 0)","(94, 90)","(35, 18)","(36, 50)","(47, 27)","(43, 100)","(89, 39)","(41, 49)","(49, 35)","(53, 0)","(40, 95)","(76, 55)","(19, 3)","(26, 79)","(22, 94)","(75, 24)","(28, 58)","(76, 23)","(75, 21)","(14, 11)","(72, 13)","(56, 52)"
"(87, 70)","(71, 15)","(88, 36)","(96, 43)","(57, 60)","(35, 68)","(12, 42)","(30, 16)","(71, 30)","(9, 52)","(57, 68)","(37, 35)","(42, 55)","(69, 14)","(73, 71)","(20, 43)","(68, 33)","(77, 40)","(68, 37)","(75, 51)","(38, 61)","(13, 98)","(4, 34)","(43, 20)","(48, 100)","(37, 19)","(100, 100)","(40, 1)","(20, 92)","(49, 73)","(91, 92)","(22, 96)","(60, 29)","(69, 44)","(1, 13)","(0, 23)","(4, 100)","(0, 26)","(3, 53)","(64, 2)","(41, 46)","(33, 14)","(11, 72)","(55, 15)","(67, 59)","(56, 59)","(76, 33)","(50, 20)","(16, 28)","(46, 29)","(0, 75)","(30, 64)","(84, 96)"
"(22, 92)","(45, 78)","(34, 52)","(40, 16)","(21, 75)","(42, 57)","(33, 47)","(60, 5)","(0, 67)","(47, 74)","(63, 37)","(52, 62)","(60, 85)","(0, 18)","(36, 36)","(6, 58)","(43, 88)","(48, 75)","(34, 22)","(46, 57)","(35, 23)","(15, 19)","(98, 18)","(37, 7)","(0, 19)","(2, 70)","(36, 76)","(33, 23)","(38, 45)","(15, 54)","(55, 100)","(55, 50)","(0, 28)","(12, 21)","(20, 8)","(0, 33)","(59, 66)","(24, 99)","(59, 9)","(30, 3)","(63, 26)","(0, 38)","(22, 29)","(31, 58)","(65, 95)","(7, 80)","(42, 81)","(54, 44)","(9, 24)","(69, 17)","(36, 40)","(0, 37)","(19, 66)"
"(47, 79)","(100, 36)","(49, 57)","(100, 83)","(82, 83)","(100, 100)","(90, 31)","(22, 71)","(90, 72)","(86, 94)","(21, 88)","(100, 86)","(91, 64)","(100, 88)","(100, 100)","(86, 50)","(84, 83)","(67, 79)","(54, 58)","(30, 68)","(100, 100)","(43, 94)","(79, 66)","(70, 84)","(63, 89)","(99, 52)","(39, 30)","(38, 99)","(22, 86)","(9, 56)","(59, 96)","(66, 100)","(100, 48)","(70, 93)","(100, 85)","(63, 44)","(44, 41)","(29, 82)","(90, 100)","(34, 77)","(83, 71)","(44, 53)","(59, 46)","(73, 36)","(100, 100)","(99, 91)","(25, 93)","(53, 78)","(31, 71)","(51, 24)","(58, 94)","(89, 98)","(95, 100)"
"(5, 71)","(53, 29)","(13, 34)","(74, 79)","(56, 73)","(44, 50)","(90, 16)","(57, 18)","(72, 44)","(56, 85)","(59, 52)","(58, 49)","(93, 15)","(84, 17)","(26, 66)","(47, 73)","(26, 7)","(85, 62)","(69, 23)","(82, 13)","(16, 81)","(86, 42)","(7, 38)","(13, 65)","(80, 29)","(56, 78)","(0, 40)","(68, 83)","(40, 97)","(85, 46)","(95, 16)","(73, 47)","(92, 39)","(69, 71)","(89, 25)","(66, 23)","(11, 87)","(65, 62)","(69, 84)","(89, 93)","(69, 28)","(76, 49)","(93, 65)","(62, 59)","(19, 23)","(16, 42)","(18, 98)","(71, 22)","(45, 68)","(58, 54)","(14, 71)","(47, 83)","(71, 46)"
"(99, 56)","(29, 44)","(69, 9)","(55, 65)","(5, 18)","(91, 29)","(23, 33)","(71, 26)","(91, 69)","(49, 8)","(92, 15)","(21, 82)","(93, 83)","(89, 93)","(12, 1)","(98, 43)","(100, 70)","(75, 85)","(85, 89)","(48, 15)","(60, 40)","(44, 91)","(89, 91)","(9, 92)","(83, 52)","(38, 87)","(80, 5)","(22, 68)","(30, 18)","(91, 74)","(62, 37)","(18, 10)","(51, 71)","(33, 32)","(82, 60)","(37, 91)","(16, 88)","(66, 66)","(47, 12)","(52, 29)","(52, 11)","(28, 23)","(71, 36)","(30, 32)","(4, 87)","(57, 71)","(79, 71)","(20, 100)","(77, 49)","(28, 1)","(73, 4)","(55, 61)","(2, 57)"
"(73, 20)","(85, 81)","(12, 59)","(12, 29)","(100, 59)","(3, 0)","(54, 9)","(52, 49)","(79, 68)","(52, 52)","(74, 58)","(67, 27)","(2, 92)","(33, 74)","(98, 53)","(29, 32)","(17, 72)","(67, 64)","(100, 38)","(13, 5)","(23, 43)","(94, 66)","(11, 77)","(4, 64)","(12, 43)","(59, 10)","(37, 79)","(16, 73)","(0, 0)","(83, 78)","(1, 3)","(1, 68)","(24, 6)","(56, 51)","(49, 34)","(8, 30)","(86, 25)","(28, 8)","(62, 71)","(86, 94)","(89, 99)","(17, 14)","(100, 66)","(2, 4)","(13, 73)","(14, 99)","(42, 11)","(46, 55)","(92, 82)","(82, 52)","(55, 38)","(100, 73)","(78, 54)"
"(21, 95)","(71, 99)","(51, 19)","(76, 42)","(97, 96)","(80, 29)","(19, 7)","(67, 35)","(1, 98)","(60, 3)","(62, 64)","(87, 81)","(51, 2)","(52, 5)","(75, 43)","(100, 89)","(49, 53)","(37, 53)","(68, 33)","(52, 14)","(37, 98)","(49, 0)","(49, 26)","(72, 6)","(90, 52)","(41, 98)","(19, 68)","(79, 55)","(85, 74)","(61, 64)","(93, 19)","(39, 100)","(11, 32)","(37, 100)","(35, 37)","(33, 50)","(47, 100)","(49, 14)","(44, 85)","(68, 10)","(11, 13)","(11, 16)","(36, 15)","(44, 16)","(95, 9)","(40, 15)","(4, 31)","(24, 7)","(73, 58)","(22, 67)","(10, 79)","(27, 93)","(67, 0)"
"(70, 25)","(63, 74)","(52, 14)","(31, 100)","(21, 69)","(49, 73)","(21, 79)","(44, 19)","(79, 24)","(89, 57)","(8, 13)","(75, 11)","(44, 86)","(86, 21)","(60, 39)","(72, 12)","(88, 56)","(95, 36)","(100, 53)","(2, 0)","(92, 55)","(4, 55)","(21, 19)","(28, 40)","(21, 28)","(26, 18)","(31, 60)","(28, 49)","(13, 27)","(8, 78)","(60, 75)","(74, 62)","(51, 55)","(77, 91)","(72, 86)","(53, 65)","(80, 96)","(30, 25)","(37, 34)","(88, 25)","(10, 55)","(6, 45)","(10, 73)","(54, 0)","(67, 17)","(53, 81)","(65, 81)","(42, 25)","(2, 41)","(12, 83)","(17, 10)","(59, 38)","(66, 27)"
"(62, 95)","(100, 74)","(94, 53)","(66, 58)","(19, 69)","(96, 42)","(58, 57)","(61, 28)","(85, 2)","(91, 24)","(41, 75)","(83, 26)","(0, 64)","(26, 86)","(86, 57)","(7, 32)","(56, 84)","(42, 29)","(9, 27)","(34, 31)","(86, 67)","(0, 26)","(24, 95)","(56, 97)","(13, 64)","(27, 51)","(53, 20)","(37, 33)","(56, 46)","(11, 79)","(32, 52)","(74, 61)","(7, 72)","(94, 34)","(29, 96)","(17, 23)","(55, 19)","(49, 76)","(54, 91)","(30, 38)","(0, 53)","(9, 92)","(91, 31)","(81, 92)","(75, 14)","(79, 2)","(48, 59)","(7, 89)","(56, 66)","(80, 60)","(72, 59)","(24, 88)","(37, 7)"
"(67, 90)","(99, 8)","(47, 44)","(21, 4)","(61, 88)","(96, 29)","(20, 25)","(100, 100)","(85, 53)","(100, 100)","(30, 50)","(11, 52)","(84, 36)","(71, 16)","(56, 31)","(97, 17)","(100, 100)","(60, 52)","(66, 2)","(80, 38)","(41, 51)","(23, 53)","(67, 0)","(46, 38)","(20, 54)","(81, 95)","(66, 80)","(7, 26)","(12, 74)","(100, 45)","(59, 41)","(94, 49)","(38, 71)","(59, 56)","(89, 31)","(85, 13)","(7, 47)","(35, 1)","(77, 100)","(33, 22)","(92, 85)","(27, 81)","(60, 36)","(29, 15)","(35, 32)","(100, 100)","(84, 21)","(63, 100)","(80, 29)","(52, 54)","(42, 21)","(85, 99)","(47, 17)"
"(23, 90)","(84, 67)","(60, 73)","(70, 100)","(94, 46)","(24, 37)","(1, 41)","(86, 70)","(72, 82)","(71, 100)","(30, 100)","(56, 100)","(58, 85)","(41, 17)","(46, 89)","(33, 16)","(73, 85)","(67, 77)","(88, 34)","(1, 34)","(92, 10)","(1, 49)","(60, 100)","(8, 4)","(20, 100)","(2, 85)","(39, 100)","(88, 12)","(53, 86)","(61, 92)","(9, 19)","(8, 96)","(18, 11)","(60, 84)","(25, 93)","(70, 100)","(59, 3)","(69, 99)","(49, 32)","(49, 86)","(85, 29)","(57, 86)","(41, 3)","(84, 38)","(9, 5)","(40, 100)","(33, 0)","(1, 3)","(76, 100)","(40, 1)","(29, 30)","(8, 35)","(64, 88)"
"(59, 60)","(100, 32)","(14, 87)","(23, 43)","(42, 42)","(40, 36)","(33, 33)","(57, 42)","(12, 7)","(0, 19)","(68, 42)","(24, 27)","(11, 72)","(97, 15)","(32, 36)","(11, 14)","(4, 80)","(27, 49)","(24, 73)","(10, 29)","(6, 77)","(65, 10)","(20, 43)","(13, 35)","(76, 19)","(42, 22)","(27, 37)","(1, 83)","(84, 14)","(23, 55)","(84, 19)","(21, 66)","(32, 33)","(15, 26)","(13, 68)","(0, 40)","(0, 46)","(92, 9)","(83, 31)","(54, 26)","(30, 29)","(79, 32)","(43, 0)","(77, 30)","(37, 21)","(58, 21)","(60, 46)","(93, 45)","(23, 11)","(33, 62)","(21, 47)","(56, 32)","(27, 48)"
"(99, 39)","(10, 31)","(31, 100)","(24, 26)","(5, 83)","(72, 91)","(12, 39)","(91, 100)","(49, 98)","(6, 35)","(47, 74)","(97, 5)","(51, 3)","(14, 27)","(18, 79)","(94, 27)","(44, 16)","(17, 3)","(3, 95)","(94, 99)","(42, 28)","(26, 4)","(33, 37)","(44, 98)","(8, 44)","(43, 41)","(100, 8)","(94, 59)","(70, 71)","(41, 86)","(64, 95)","(18, 63)","(28, 66)","(61, 7)","(41, 66)","(77, 64)","(26, 50)","(87, 96)","(54, 41)","(44, 71)","(37, 34)","(79, 12)","(43, 16)","(38, 73)","(76, 25)","(93, 6)","(28, 98)","(74, 3)","(71, 75)","(62, 75)","(77, 35)","(49, 48)","(57, 17)"
"(70, 93)","(60, 31)","(50, 24)","(25, 33)","(36, 18)","(34, 29)","(21, 16)","(37, 21)","(55, 10)","(68, 98)","(9, 0)","(1, 51)","(75, 40)","(49, 86)","(72, 59)","(22, 23)","(54, 67)","(29, 56)","(37, 93)","(76, 31)","(40, 0)","(16, 39)","(60, 83)","(5, 75)","(25, 23)","(33, 2)","(59, 4)","(49, 27)","(41, 4)","(75, 45)","(11, 24)","(11, 48)","(33, 48)","(15, 5)","(71, 56)","(56, 10)","(82, 66)","(50, 91)","(5, 87)","(27, 39)","(0, 25)","(79, 76)","(23, 46)","(37, 82)","(4, 30)","(25, 52)","(68, 28)","(46, 82)","(57, 8)","(34, 11)","(34, 76)","(8, 30)","(65, 95)"
"(10, 51)","(24, 90)","(37, 30)","(31, 33)","(90, 24)","(14, 44)","(28, 37)","(90, 83)","(7, 5)","(76, 7)","(66, 70)","(64, 35)","(46, 43)","(60, 98)","(48, 49)","(64, 73)","(90, 55)","(99, 94)","(68, 5)","(58, 29)","(81, 61)","(63, 24)","(69, 38)","(37, 94)","(58, 41)","(37, 16)","(92, 76)","(27, 20)","(75, 78)","(59, 95)","(28, 44)","(5, 6)","(80, 90)","(97, 38)","(45, 34)","(41, 83)","(52, 45)","(96, 24)","(100, 77)","(14, 96)","(71, 80)","(9, 3)","(85, 42)","(72, 48)","(83, 54)","(83, 48)","(69, 5)","(97, 25)","(79, 41)","(75, 84)","(86, 31)","(11, 80)","(88, 62)"
"(41, 96)","(92, 77)","(87, 16)","(84, 75)","(86, 72)","(1, 88)","(56, 44)","(27, 67)","(78, 24)","(35, 30)","(81, 99)","(56, 7)","(73, 28)","(77, 52)","(26, 45)","(94, 63)","(90, 8)","(58, 95)","(63, 90)","(54, 9)","(80, 35)","(73, 87)","(65, 49)","(0, 100)","(93, 5)","(53, 93)","(20, 42)","(10, 6)","(74, 18)","(81, 3)","(97, 88)","(14, 15)","(50, 38)","(45, 21)","(72, 11)","(61, 11)","(14, 90)","(19, 11)","(56, 36)","(47, 33)","(36, 0)","(14, 36)","(70, 38)","(56, 39)","(96, 62)","(64, 55)","(42, 65)","(59, 19)","(96, 24)","(55, 99)","(58, 42)","(97, 99)","(38, 14)"
"(2, 39)","(62, 11)","(82, 66)","(20, 66)","(79, 3)","(77, 40)","(11, 40)","(25, 42)","(6, 28)","(32, 56)","(72, 98)","(23, 93)","(90, 87)","(56, 34)","(57, 74)","(86, 26)","(71, 100)","(38, 11)","(20, 8)","(5, 22)","(87, 9)","(12, 100)","(78, 6)","(72, 37)","(28, 10)","(55, 87)","(91, 53)","(81, 26)","(50, 79)","(64, 96)","(23, 63)","(89, 9)","(19, 85)","(70, 45)","(24, 86)","(82, 15)","(96, 8)","(25, 83)","(43, 29)","(29, 17)","(5, 24)","(96, 67)","(38, 92)","(75, 0)","(71, 9)","(22, 82)","(56, 82)","(32, 0)","(0, 77)","(86, 87)","(66, 19)","(56, 57)","(19, 1)"
"(29, 14)","(12, 43)","(13, 97)","(81, 50)","(15, 25)","(25, 100)","(96, 35)","(95, 15)","(4, 58)","(57, 83)","(48, 90)","(84, 21)","(91, 66)","(34, 18)","(98, 50)","(50, 25)","(96, 9)","(78, 3)","(100, 65)","(26, 34)","(33, 74)","(34, 20)","(78, 77)","(65, 89)","(33, 28)","(45, 62)","(81, 91)","(25, 91)","(32, 25)","(24, 0)","(90, 39)","(24, 97)","(62, 35)","(45, 77)","(40, 21)","(84, 100)","(95, 38)","(95, 47)","(28, 54)","(2, 60)","(51, 21)","(60, 71)","(47, 49)","(73, 31)","(83, 36)","(48, 26)","(87, 100)","(25, 40)","(30, 25)","(38, 40)","(45, 31)","(52, 25)","(23, 63)"
"(17, 29)","(7, 90)","(44, 61)","(70, 50)","(86, 40)","(49, 26)","(72, 22)","(56, 7)","(5, 87)","(77, 46)","(13, 65)","(1, 44)","(28, 2)","(27, 12)","(2, 27)","(31, 89)","(91, 19)","(42, 92)","(37, 45)","(21, 2)","(53, 100)","(100, 4)","(98, 77)","(63, 28)","(9, 54)","(3, 17)","(30, 60)","(27, 67)","(14, 41)","(46, 29)","(57, 92)","(12, 62)","(68, 98)","(83, 61)","(89, 71)","(15, 67)","(92, 45)","(22, 51)","(47, 87)","(36, 99)","(62, 6)","(33, 55)","(73, 96)","(94, 13)","(55, 44)","(31, 57)","(47, 61)","(71, 93)","(89, 2)","(4, 91)","(13, 38)","(84, 31)","(69, 76)"
"(51, 33)","(3, 59)","(4, 98)","(80, 54)","(100, 2)","(5, 79)","(82, 46)","(38, 37)","(77, 64)","(60, 46)","(84, 15)","(66, 52)","(59, 27)","(60, 92)","(52, 84)","(17, 75)","(32, 33)","(63, 69)","(54, 43)","(88, 20)","(79, 17)","(97, 57)","(17, 63)","(25, 39)","(56, 84)","(78, 83)","(1, 52)","(4, 82)","(81, 24)","(56, 96)","(9, 83)","(41, 57)","(66, 19)","(53, 51)","(82, 56)","(66, 32)","(58, 90)","(77, 54)","(88, 72)","(67, 32)","(80, 50)","(87, 27)","(83, 51)","(15, 82)","(99, 65)","(5, 42)","(67, 5)","(49, 59)","(43, 77)","(88, 41)","(3, 36)","(56, 66)","(59, 56)"
"(64, 16)","(29, 16)","(14, 34)","(57, 92)","(76, 25)","(45, 8)","(16, 36)","(65, 29)","(84, 88)","(81, 100)","(89, 54)","(75, 0)","(78, 29)","(69, 81)","(52, 34)","(69, 55)","(49, 13)","(72, 57)","(16, 17)","(72, 20)","(29, 57)","(51, 32)","(20, 57)","(30, 98)","(26, 79)","(43, 89)","(77, 75)","(82, 15)","(5, 91)","(0, 46)","(100, 69)","(52, 79)","(92, 98)","(68, 46)","(91, 16)","(65, 71)","(23, 93)","(63, 22)","(23, 70)","(95, 66)","(54, 23)","(29, 95)","(37, 45)","(35, 56)","(38, 55)","(3, 28)","(33, 18)","(16, 53)","(57, 100)","(3, 97)","(66, 26)","(88, 80)","(17, 13)"
"(62, 64)","(6, 19)","(100, 83)","(74, 1)","(58, 23)","(65, 13)","(83, 60)","(95, 62)","(35, 12)","(40, 19)","(48, 42)","(26, 23)","(4, 15)","(9, 7)","(89, 59)","(71, 6)","(1, 4)","(28, 17)","(96, 71)","(87, 69)","(60, 50)","(69, 23)","(75, 50)","(54, 16)","(38, 12)","(99, 68)","(92, 86)","(73, 14)","(78, 38)","(72, 62)","(80, 3)","(38, 33)","(13, 12)","(81, 66)","(53, 22)","(86, 22)","(100, 24)","(74, 0)","(61, 16)","(98, 72)","(78, 62)","(41, 22)","(62, 0)","(63, 41)","(10, 6)","(44, 6)","(38, 23)","(61, 22)","(93, 30)","(49, 11)","(60, 38)","(86, 67)","(96, 73)"
"(35, 8)","(72, 23)","(36, 13)","(0, 100)","(100, 0)","(82, 97)","(95, 2)","(47, 81)","(48, 49)","(8, 11)","(25, 1)","(31, 16)","(74, 92)","(14, 76)","(83, 9)","(81, 16)","(73, 0)","(11, 56)","(90, 88)","(43, 39)","(98, 0)","(21, 77)","(42, 46)","(85, 22)","(98, 81)","(35, 19)","(48, 0)","(94, 0)","(29, 7)","(99, 7)","(34, 98)","(7, 82)","(97, 0)","(99, 20)","(89, 19)","(50, 94)","(17, 9)","(95, 3)","(41, 44)","(94, 0)","(64, 86)","(87, 86)","(17, 66)","(36, 29)","(80, 0)","(7, 75)","(82, 0)","(50, 90)","(100, 0)","(75, 15)","(23, 74)","(58, 45)","(39, 71)"
