Anchor_1,Anchor_2,Anchor_3,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50
"(76, 73)","(39, 32)","(30, 29)","(48, 73)","(55, 92)","(17, 50)","(13, 87)","(9, 33)","(61, 75)","(33, 85)","(92, 87)","(43, 53)","(7, 54)","(66, 76)","(0, 7)","(62, 72)","(59, 80)","(52, 67)","(80, 86)","(34, 86)","(36, 76)","(25, 15)","(39, 73)","(12, 38)","(0, 99)","(21, 82)","(24, 95)","(14, 98)","(27, 95)","(16, 47)","(75, 84)","(22, 92)","(3, 69)","(38, 56)","(20, 36)","(90, 98)","(23, 20)","(21, 4)","(62, 81)","(13, 86)","(48, 30)","(4, 30)","(45, 78)","(2, 12)","(55, 89)","(4, 27)","(96, 98)","(20, 95)","(30, 67)","(26, 85)","(20, 42)","(15, 87)","(87, 97)"
"(65, 30)","(95, 25)","(75, 35)","(0, 88)","(60, 22)","(30, 46)","(27, 0)","(58, 15)","(35, 79)","(68, 17)","(100, 0)","(97, 10)","(16, 0)","(33, 0)","(35, 0)","(3, 93)","(5, 59)","(6, 26)","(41, 86)","(84, 42)","(54, 47)","(9, 8)","(22, 0)","(32, 61)","(24, 85)","(13, 16)","(25, 82)","(93, 13)","(83, 21)","(100, 0)","(100, 18)","(26, 8)","(87, 40)","(82, 0)","(28, 23)","(73, 15)","(51, 9)","(52, 12)","(24, 9)","(43, 0)","(43, 64)","(6, 41)","(34, 2)","(43, 22)","(22, 53)","(40, 64)","(38, 42)","(42, 79)","(69, 27)","(31, 75)","(86, 38)","(52, 65)","(86, 21)"
"(13, 36)","(62, 76)","(66, 52)","(64, 30)","(15, 98)","(0, 50)","(62, 1)","(30, 28)","(41, 34)","(77, 1)","(40, 69)","(87, 64)","(100, 0)","(33, 91)","(30, 18)","(19, 47)","(14, 43)","(8, 89)","(47, 78)","(29, 5)","(8, 35)","(88, 81)","(71, 9)","(57, 19)","(51, 3)","(80, 26)","(100, 24)","(58, 47)","(13, 54)","(77, 0)","(28, 20)","(47, 0)","(95, 91)","(35, 17)","(36, 51)","(47, 25)","(42, 100)","(90, 39)","(41, 49)","(50, 34)","(53, 0)","(40, 96)","(77, 54)","(19, 2)","(26, 80)","(22, 95)","(76, 24)","(27, 60)","(77, 22)","(75, 20)","(14, 10)","(72, 12)","(56, 52)"
"(87, 70)","(71, 15)","(88, 36)","(98, 42)","(56, 60)","(34, 69)","(11, 42)","(29, 16)","(69, 31)","(8, 53)","(56, 69)","(36, 35)","(41, 56)","(68, 14)","(72, 72)","(19, 43)","(67, 34)","(76, 41)","(66, 38)","(72, 52)","(37, 61)","(12, 99)","(3, 34)","(42, 19)","(47, 100)","(36, 18)","(73, 100)","(39, 1)","(19, 92)","(48, 73)","(91, 93)","(20, 96)","(58, 29)","(67, 45)","(0, 12)","(0, 20)","(3, 100)","(0, 24)","(2, 54)","(64, 1)","(40, 46)","(32, 13)","(10, 73)","(54, 14)","(65, 59)","(55, 59)","(75, 34)","(49, 19)","(15, 27)","(45, 29)","(0, 76)","(29, 64)","(85, 97)"
"(22, 92)","(45, 78)","(34, 52)","(40, 15)","(19, 74)","(44, 56)","(33, 46)","(58, 4)","(0, 65)","(48, 74)","(64, 37)","(54, 61)","(61, 86)","(0, 16)","(36, 35)","(5, 58)","(44, 89)","(49, 76)","(35, 21)","(47, 57)","(35, 22)","(14, 18)","(99, 18)","(37, 6)","(0, 18)","(1, 70)","(36, 76)","(34, 22)","(39, 44)","(14, 53)","(57, 100)","(56, 50)","(0, 27)","(12, 20)","(20, 7)","(0, 32)","(60, 66)","(23, 100)","(60, 8)","(30, 2)","(63, 25)","(0, 37)","(21, 28)","(29, 57)","(66, 95)","(6, 80)","(44, 83)","(54, 43)","(9, 23)","(69, 17)","(35, 39)","(0, 36)","(17, 65)"
"(47, 79)","(100, 36)","(49, 57)","(100, 85)","(82, 84)","(100, 100)","(90, 29)","(21, 71)","(91, 73)","(87, 95)","(20, 88)","(100, 88)","(92, 65)","(100, 90)","(100, 100)","(88, 52)","(84, 84)","(67, 81)","(54, 57)","(29, 68)","(100, 100)","(43, 95)","(80, 67)","(71, 86)","(63, 90)","(100, 53)","(38, 29)","(37, 100)","(21, 86)","(8, 57)","(59, 97)","(67, 100)","(100, 48)","(70, 95)","(100, 87)","(61, 42)","(43, 40)","(28, 82)","(91, 100)","(33, 78)","(84, 73)","(43, 53)","(57, 44)","(72, 34)","(100, 100)","(100, 92)","(25, 93)","(53, 80)","(30, 71)","(50, 23)","(58, 95)","(90, 99)","(95, 100)"
"(5, 71)","(53, 29)","(13, 34)","(75, 79)","(57, 74)","(45, 51)","(91, 16)","(58, 18)","(73, 44)","(56, 86)","(60, 53)","(59, 49)","(94, 14)","(85, 17)","(27, 67)","(48, 74)","(25, 6)","(86, 63)","(70, 22)","(83, 13)","(16, 82)","(87, 42)","(5, 37)","(14, 67)","(81, 28)","(57, 79)","(0, 40)","(69, 84)","(40, 98)","(86, 46)","(96, 16)","(74, 47)","(93, 39)","(70, 72)","(90, 24)","(67, 22)","(11, 88)","(66, 62)","(70, 85)","(90, 93)","(70, 27)","(77, 50)","(94, 66)","(63, 59)","(19, 21)","(16, 42)","(18, 99)","(72, 22)","(46, 69)","(59, 54)","(14, 73)","(47, 84)","(72, 46)"
"(99, 56)","(29, 44)","(69, 9)","(54, 66)","(4, 17)","(93, 28)","(22, 32)","(72, 26)","(92, 70)","(49, 7)","(93, 14)","(21, 83)","(93, 84)","(90, 94)","(11, 1)","(100, 43)","(100, 71)","(75, 86)","(86, 90)","(47, 14)","(60, 41)","(43, 92)","(89, 92)","(9, 93)","(82, 53)","(37, 88)","(81, 4)","(21, 69)","(29, 17)","(92, 75)","(62, 38)","(17, 10)","(50, 72)","(32, 31)","(82, 61)","(36, 92)","(15, 88)","(66, 68)","(46, 10)","(51, 28)","(52, 10)","(27, 22)","(71, 36)","(29, 31)","(3, 88)","(56, 72)","(79, 73)","(19, 100)","(77, 50)","(27, 0)","(74, 3)","(54, 63)","(1, 57)"
"(73, 20)","(85, 81)","(12, 59)","(11, 28)","(100, 59)","(1, 0)","(54, 7)","(52, 49)","(80, 68)","(52, 52)","(75, 58)","(66, 27)","(1, 94)","(32, 75)","(100, 53)","(28, 31)","(16, 73)","(67, 64)","(100, 37)","(13, 4)","(22, 41)","(95, 66)","(10, 77)","(3, 65)","(11, 43)","(59, 8)","(36, 81)","(15, 74)","(0, 0)","(82, 81)","(0, 2)","(0, 69)","(23, 5)","(56, 51)","(49, 33)","(7, 29)","(87, 24)","(28, 7)","(61, 72)","(86, 95)","(89, 100)","(17, 13)","(100, 66)","(2, 3)","(12, 74)","(14, 100)","(41, 10)","(46, 55)","(93, 82)","(83, 52)","(54, 38)","(100, 74)","(79, 54)"
"(21, 95)","(71, 99)","(51, 19)","(77, 41)","(98, 96)","(81, 29)","(19, 6)","(69, 35)","(0, 98)","(60, 2)","(63, 63)","(89, 81)","(50, 1)","(52, 4)","(76, 43)","(100, 90)","(49, 52)","(36, 52)","(70, 33)","(52, 13)","(37, 100)","(49, 0)","(45, 25)","(72, 5)","(92, 51)","(41, 99)","(17, 67)","(81, 54)","(87, 74)","(62, 63)","(94, 19)","(39, 100)","(10, 32)","(37, 100)","(34, 37)","(31, 50)","(47, 100)","(49, 13)","(44, 85)","(68, 9)","(10, 12)","(10, 15)","(36, 14)","(44, 15)","(96, 9)","(40, 14)","(3, 31)","(24, 6)","(75, 57)","(21, 66)","(8, 79)","(27, 95)","(69, 0)"
"(70, 25)","(63, 74)","(52, 14)","(30, 100)","(20, 70)","(47, 74)","(20, 79)","(43, 18)","(80, 24)","(91, 58)","(7, 13)","(76, 11)","(44, 87)","(87, 20)","(59, 40)","(73, 11)","(89, 56)","(96, 35)","(100, 54)","(1, 0)","(94, 55)","(3, 55)","(20, 18)","(27, 40)","(20, 27)","(25, 17)","(30, 61)","(26, 49)","(12, 26)","(7, 78)","(59, 76)","(76, 63)","(49, 56)","(77, 92)","(72, 87)","(51, 65)","(80, 97)","(29, 24)","(36, 34)","(89, 25)","(9, 55)","(5, 45)","(9, 74)","(51, 0)","(68, 16)","(52, 82)","(65, 82)","(40, 24)","(1, 41)","(11, 83)","(16, 10)","(58, 39)","(66, 27)"
"(62, 95)","(100, 74)","(94, 53)","(65, 57)","(18, 69)","(97, 41)","(57, 56)","(61, 27)","(85, 1)","(92, 23)","(40, 74)","(83, 25)","(0, 62)","(25, 86)","(85, 56)","(6, 32)","(54, 83)","(42, 28)","(8, 26)","(34, 30)","(86, 66)","(0, 25)","(23, 96)","(55, 97)","(12, 64)","(26, 50)","(53, 19)","(36, 32)","(56, 45)","(10, 79)","(31, 52)","(73, 60)","(6, 71)","(95, 33)","(28, 97)","(17, 22)","(55, 18)","(48, 76)","(53, 91)","(29, 38)","(0, 50)","(8, 93)","(91, 30)","(82, 94)","(75, 13)","(79, 1)","(47, 59)","(6, 89)","(55, 66)","(79, 59)","(71, 58)","(23, 87)","(37, 6)"
"(67, 90)","(99, 8)","(47, 44)","(20, 4)","(72, 89)","(98, 30)","(19, 24)","(10, 90)","(86, 54)","(100, 100)","(28, 49)","(10, 52)","(85, 37)","(70, 14)","(55, 30)","(99, 18)","(100, 100)","(60, 52)","(65, 1)","(80, 38)","(40, 51)","(22, 53)","(67, 0)","(44, 38)","(19, 54)","(81, 97)","(64, 81)","(6, 25)","(11, 75)","(100, 45)","(59, 40)","(96, 49)","(36, 72)","(58, 57)","(91, 32)","(84, 12)","(6, 46)","(34, 1)","(79, 100)","(32, 22)","(93, 86)","(26, 81)","(60, 35)","(28, 15)","(34, 31)","(100, 100)","(83, 19)","(61, 100)","(80, 28)","(51, 55)","(41, 21)","(86, 100)","(46, 16)"
"(23, 90)","(84, 67)","(60, 73)","(71, 100)","(94, 45)","(24, 36)","(1, 40)","(87, 71)","(73, 84)","(72, 100)","(29, 100)","(56, 100)","(59, 87)","(41, 16)","(47, 91)","(32, 15)","(74, 86)","(68, 78)","(89, 33)","(0, 33)","(93, 9)","(0, 49)","(60, 100)","(7, 3)","(18, 100)","(1, 86)","(39, 100)","(89, 11)","(54, 88)","(61, 93)","(9, 18)","(9, 99)","(17, 10)","(60, 86)","(24, 94)","(71, 100)","(59, 2)","(69, 100)","(49, 31)","(50, 89)","(85, 28)","(57, 87)","(41, 2)","(85, 37)","(8, 4)","(39, 100)","(31, 0)","(0, 2)","(78, 100)","(40, 0)","(29, 29)","(8, 34)","(64, 89)"
"(59, 60)","(100, 32)","(14, 87)","(22, 43)","(42, 41)","(40, 35)","(32, 32)","(57, 40)","(12, 6)","(0, 18)","(67, 40)","(23, 26)","(9, 71)","(98, 14)","(31, 35)","(11, 13)","(3, 80)","(26, 48)","(22, 70)","(9, 28)","(4, 76)","(64, 9)","(19, 42)","(12, 34)","(76, 17)","(42, 21)","(26, 36)","(0, 84)","(84, 13)","(22, 54)","(84, 18)","(19, 64)","(31, 31)","(15, 25)","(11, 67)","(0, 39)","(0, 45)","(92, 8)","(82, 29)","(54, 24)","(30, 28)","(79, 30)","(42, 0)","(76, 28)","(36, 20)","(57, 19)","(59, 45)","(95, 47)","(23, 10)","(32, 60)","(20, 46)","(55, 31)","(26, 47)"
"(99, 39)","(10, 31)","(31, 100)","(24, 24)","(4, 83)","(73, 92)","(10, 40)","(92, 100)","(49, 99)","(4, 34)","(48, 75)","(97, 4)","(51, 1)","(13, 25)","(16, 80)","(94, 26)","(44, 14)","(17, 2)","(2, 95)","(95, 100)","(42, 26)","(25, 3)","(33, 36)","(44, 100)","(6, 44)","(43, 41)","(100, 7)","(95, 60)","(71, 72)","(41, 87)","(64, 96)","(17, 64)","(27, 66)","(61, 5)","(41, 66)","(78, 65)","(25, 50)","(88, 97)","(54, 41)","(44, 72)","(37, 33)","(80, 11)","(43, 14)","(38, 73)","(77, 23)","(93, 5)","(27, 99)","(75, 2)","(72, 76)","(62, 76)","(77, 33)","(49, 47)","(57, 15)"
"(70, 93)","(60, 31)","(50, 24)","(24, 32)","(37, 16)","(32, 29)","(21, 15)","(37, 20)","(55, 9)","(68, 99)","(7, 0)","(0, 51)","(77, 39)","(47, 87)","(75, 59)","(22, 22)","(51, 68)","(28, 56)","(36, 94)","(39, 42)","(38, 0)","(15, 38)","(58, 84)","(4, 76)","(24, 22)","(33, 1)","(60, 3)","(47, 26)","(40, 3)","(77, 44)","(10, 23)","(10, 48)","(31, 48)","(15, 4)","(74, 55)","(56, 9)","(84, 66)","(49, 92)","(4, 87)","(26, 39)","(0, 23)","(81, 76)","(22, 46)","(36, 82)","(3, 30)","(23, 52)","(49, 37)","(44, 83)","(57, 7)","(34, 10)","(32, 77)","(7, 29)","(65, 96)"
"(10, 51)","(24, 90)","(37, 30)","(30, 31)","(91, 24)","(12, 43)","(27, 35)","(91, 84)","(7, 4)","(76, 7)","(67, 71)","(65, 34)","(48, 43)","(60, 99)","(50, 49)","(65, 74)","(91, 55)","(100, 95)","(68, 5)","(59, 28)","(82, 61)","(64, 24)","(70, 38)","(37, 95)","(59, 41)","(38, 15)","(93, 77)","(27, 19)","(76, 79)","(60, 95)","(29, 44)","(5, 5)","(81, 90)","(98, 38)","(46, 33)","(42, 83)","(54, 45)","(97, 23)","(100, 78)","(14, 97)","(72, 81)","(9, 2)","(86, 41)","(73, 48)","(84, 54)","(84, 48)","(69, 4)","(98, 24)","(80, 40)","(76, 84)","(87, 30)","(10, 80)","(89, 62)"
"(41, 96)","(92, 77)","(87, 16)","(84, 76)","(86, 72)","(0, 89)","(55, 44)","(26, 67)","(77, 23)","(34, 30)","(82, 100)","(56, 6)","(72, 27)","(77, 51)","(25, 45)","(95, 63)","(89, 7)","(58, 96)","(63, 92)","(54, 8)","(79, 34)","(75, 89)","(64, 49)","(0, 100)","(94, 4)","(54, 96)","(19, 41)","(9, 6)","(73, 17)","(81, 2)","(98, 88)","(13, 15)","(49, 37)","(44, 20)","(72, 10)","(61, 10)","(13, 90)","(18, 10)","(55, 35)","(46, 33)","(35, 0)","(13, 36)","(69, 37)","(55, 39)","(97, 62)","(63, 55)","(40, 64)","(58, 18)","(80, 21)","(56, 100)","(56, 41)","(98, 100)","(37, 13)"
"(2, 39)","(62, 11)","(82, 66)","(20, 68)","(79, 2)","(79, 39)","(10, 42)","(24, 43)","(5, 27)","(31, 58)","(73, 99)","(22, 94)","(90, 88)","(56, 34)","(57, 75)","(87, 26)","(72, 100)","(37, 10)","(20, 6)","(4, 21)","(88, 8)","(11, 100)","(78, 5)","(73, 36)","(27, 8)","(55, 89)","(77, 73)","(83, 26)","(50, 81)","(65, 97)","(23, 65)","(90, 8)","(18, 86)","(71, 45)","(24, 87)","(83, 14)","(97, 7)","(24, 84)","(43, 28)","(28, 15)","(4, 23)","(97, 67)","(38, 93)","(75, 0)","(71, 8)","(22, 83)","(56, 83)","(31, 0)","(0, 79)","(86, 88)","(68, 18)","(55, 58)","(19, 0)"
"(29, 14)","(12, 43)","(13, 97)","(82, 50)","(13, 23)","(26, 100)","(97, 35)","(96, 14)","(2, 57)","(58, 84)","(49, 90)","(85, 20)","(92, 66)","(35, 17)","(99, 50)","(51, 24)","(97, 9)","(79, 3)","(100, 66)","(28, 35)","(34, 75)","(35, 19)","(79, 78)","(66, 90)","(35, 28)","(47, 63)","(82, 92)","(26, 91)","(35, 25)","(24, 0)","(91, 39)","(25, 98)","(63, 35)","(47, 78)","(41, 20)","(85, 100)","(96, 38)","(96, 47)","(30, 54)","(0, 59)","(52, 21)","(61, 72)","(49, 49)","(74, 30)","(84, 36)","(49, 25)","(88, 100)","(27, 41)","(32, 26)","(40, 40)","(46, 30)","(53, 25)","(25, 64)"
"(17, 29)","(7, 90)","(44, 61)","(71, 50)","(87, 40)","(50, 26)","(73, 22)","(56, 6)","(4, 87)","(78, 46)","(12, 65)","(0, 44)","(28, 1)","(27, 11)","(1, 26)","(32, 90)","(92, 19)","(43, 93)","(39, 44)","(21, 1)","(55, 100)","(100, 3)","(99, 77)","(64, 27)","(8, 54)","(2, 16)","(30, 60)","(27, 68)","(12, 41)","(47, 28)","(58, 92)","(11, 62)","(69, 98)","(84, 61)","(90, 71)","(15, 67)","(93, 45)","(21, 51)","(48, 88)","(36, 100)","(62, 5)","(34, 54)","(74, 96)","(95, 13)","(56, 43)","(31, 57)","(48, 61)","(72, 93)","(90, 2)","(4, 92)","(11, 37)","(85, 30)","(70, 77)"
"(51, 33)","(3, 59)","(4, 98)","(81, 54)","(100, 1)","(3, 79)","(83, 46)","(37, 35)","(78, 64)","(61, 46)","(84, 14)","(67, 52)","(59, 26)","(61, 93)","(53, 85)","(17, 75)","(31, 31)","(65, 70)","(56, 43)","(89, 20)","(80, 17)","(98, 57)","(18, 63)","(24, 37)","(57, 85)","(79, 84)","(0, 51)","(1, 82)","(82, 23)","(57, 97)","(10, 84)","(42, 58)","(66, 19)","(55, 51)","(83, 55)","(67, 31)","(59, 91)","(78, 54)","(89, 73)","(68, 32)","(81, 49)","(88, 26)","(84, 51)","(16, 82)","(100, 65)","(4, 41)","(67, 4)","(51, 60)","(44, 78)","(89, 40)","(2, 35)","(58, 66)","(60, 56)"
"(64, 16)","(29, 16)","(14, 34)","(58, 93)","(77, 25)","(45, 6)","(15, 37)","(66, 29)","(85, 89)","(83, 100)","(90, 55)","(76, 0)","(79, 30)","(70, 82)","(52, 36)","(69, 56)","(51, 22)","(72, 58)","(15, 16)","(73, 19)","(29, 58)","(51, 33)","(19, 58)","(30, 99)","(26, 80)","(43, 90)","(78, 76)","(83, 16)","(5, 92)","(0, 47)","(100, 70)","(53, 80)","(92, 99)","(69, 47)","(92, 15)","(65, 72)","(24, 94)","(64, 23)","(22, 71)","(96, 66)","(55, 25)","(29, 96)","(37, 47)","(35, 57)","(38, 56)","(2, 28)","(31, 11)","(15, 54)","(59, 100)","(2, 98)","(67, 27)","(89, 81)","(16, 12)"
"(62, 64)","(6, 19)","(100, 83)","(75, 0)","(59, 21)","(65, 11)","(85, 59)","(96, 61)","(36, 10)","(41, 17)","(50, 40)","(27, 21)","(4, 14)","(8, 6)","(90, 57)","(71, 5)","(1, 3)","(29, 15)","(98, 70)","(89, 66)","(61, 48)","(70, 22)","(76, 49)","(54, 14)","(38, 11)","(100, 67)","(91, 88)","(74, 13)","(79, 37)","(72, 60)","(80, 2)","(40, 30)","(13, 11)","(83, 64)","(54, 20)","(87, 21)","(100, 23)","(75, 0)","(61, 15)","(100, 71)","(79, 60)","(42, 20)","(62, 0)","(64, 39)","(9, 5)","(44, 4)","(39, 21)","(62, 20)","(94, 29)","(49, 9)","(61, 37)","(88, 65)","(98, 72)"
"(35, 8)","(72, 23)","(36, 13)","(0, 100)","(100, 0)","(83, 98)","(96, 2)","(100, 0)","(48, 50)","(7, 11)","(24, 1)","(30, 16)","(74, 93)","(14, 77)","(84, 9)","(82, 16)","(75, 0)","(11, 56)","(92, 89)","(43, 40)","(99, 0)","(20, 78)","(42, 47)","(86, 21)","(98, 82)","(34, 20)","(50, 0)","(4, 45)","(28, 7)","(100, 7)","(33, 99)","(6, 82)","(98, 0)","(100, 20)","(90, 19)","(50, 95)","(16, 9)","(96, 3)","(41, 45)","(95, 0)","(64, 87)","(87, 87)","(16, 67)","(35, 30)","(82, 0)","(6, 76)","(83, 0)","(50, 91)","(100, 0)","(76, 15)","(23, 75)","(58, 46)","(38, 72)"
