,input1,input2,output
194,-1.637437025552229,-0.39727181432879766,0.0
195,-1.9444462559182503,-0.41004969320254847,0.0
196,2.059894683116276,-5.212523044770309,1.0
197,2.2967331724941134,-4.170013840918897,1.0
198,0.8223710375173692,-6.140196300934962,1.0
199,-0.3084612489298134,0.6947491436560059,0.0
200,-0.8006998031035348,-0.050603540961665895,0.0
201,0.5199948607657727,1.7195893074161945,0.0
202,-1.5096521817516535,-0.4380743016111864,0.0
203,1.295078647492555,-4.320025155754898,1.0
204,-2.1474686524111024,-0.43782004474443403,0.0
205,-1.4136189807597472,-0.7474548114407578,0.0
206,2.0397667345864954,-6.566994710861603,1.0
207,0.5133280825732052,0.553132064207584,0.0
208,3.326461642365693,-5.964606424206264,1.0
209,2.3595043995710103,-5.144566816933736,1.0
210,-2.4912575927056055,0.4393917012645369,0.0
211,-2.2928569097234486,0.26705086934918293,0.0
212,1.652038144079154,-6.353388858147714,1.0
213,-1.439189521802148,0.18133842921782128,0.0
214,1.9446474519776105,-5.2639373485926875,1.0
215,4.011256681463137,-5.0445954264558575,1.0
216,-1.3873268174079523,-0.30230275057533557,0.0
217,2.021062021342064,-4.900545542969288,1.0
218,1.5486969628974738,-4.7343120250337645,1.0
219,2.1639285724525865,-4.903678644078803,1.0
220,0.5382673117385919,-5.683439766788682,1.0
221,0.9673568981078704,-5.436748337458007,1.0
222,1.9096179927230532,-3.6324027601932865,1.0
223,1.3036733461389172,-5.290397100803867,1.0
224,-1.3115525321273727,0.05616534222974544,0.0
225,1.8016011031799541,-4.905807699689854,1.0
226,2.213480048910169,-6.208573653733222,1.0
227,3.021790585588673,-5.552540673416729,1.0
228,1.9642319281397789,-2.6192546487802497,1.0
229,-1.1850536710093416,-0.8076484876163557,0.0
230,-0.3566855349370721,-1.5706234086334527,0.0
231,-1.7826291558275251,-0.11038929902688775,0.0
232,-1.5175190425104033,-0.9788298593587699,0.0
233,0.4882521937955997,1.8958891760305832,0.0
234,4.116791021483675,-6.6108784034499335,1.0
235,-1.1337015596684392,1.0777438059762627,0.0
236,1.4672972080204456,-3.9092502655655,1.0
237,-1.2677335368939664,-1.1280113314700069,0.0
238,-1.2918373627478628,-0.7614922118116233,0.0
239,1.3322797136406006,-4.673037404595543,1.0
240,-0.9334827776168321,0.3024718977397814,0.0
241,1.6962240525635797,-0.07392466628041514,0.0
242,-1.0243261243989357,-0.7380309092056887,0.0
243,2.284279670807215,-3.257331219344369,1.0
244,2.271170184637311,-5.801496885394375,1.0
245,0.8208420693623122,-3.698571928335239,1.0
246,3.0289354925948544,-5.072287007560005,1.0
247,3.327782695957983,-5.101281486217399,1.0
248,-1.0984525244254324,-0.6634782863621074,0.0
249,0.048195898518397895,-5.659891729729498,1.0
250,0.49760343061828727,-6.777666954733706,1.0
251,2.7553956956633385,-4.132592588645082,1.0
252,-2.7062701906250126,1.9507753952317897,0.0
253,-0.18548017751213364,0.05892558918162996,0.0
254,2.4683852342770516,-3.264121002314287,1.0
255,-0.8730879072963801,0.40198936344470165,0.0
256,-0.855956428839122,1.454273506962975,0.0
257,1.0525114050931204,-4.755556544038368,1.0
258,1.7804589716687866,-6.0840366206719345,1.0
259,1.5753366975671343,-5.829964597537962,1.0
260,-1.6522935999350192,-0.5211893123011109,0.0
261,2.936742463535257,-3.587672293962557,1.0
262,-1.2680033709513805,0.8024563957963952,0.0
263,1.6153545768574822,-5.4438360931551975,1.0
264,0.5780801283595631,-3.0020439202499953,1.0
265,2.4661664260340306,-5.3702424407043425,1.0
266,-1.3952289826543542,-1.159420516399913,0.0
267,-3.659172237996741,0.6063195243593807,0.0
268,-2.9362798058465067,0.18877859679382855,0.0
269,1.478420322006627,-6.184686590411552,1.0
270,0.8675589604265699,0.9060446582753853,0.0
271,0.7388726774545109,0.9943943913154989,0.0
272,2.9606933984606596,-3.6709371534603177,1.0
273,-0.12416723841266908,-0.11510746848722672,0.0
274,1.9438669795512429,-5.001385042735095,1.0
275,-2.3342584714027534,-1.3467175057975553,0.0
276,0.4665787155741776,0.852551939461232,0.0
277,-0.36417381714118013,-4.979665818294757,1.0
278,-0.3859206296539197,0.9222066715665268,0.0
279,-1.4635959746460943,0.4814814737734622,0.0
280,-0.05057919307423919,0.0875512413851909,0.0
281,1.6525493475014368,-5.581268476860325,1.0
282,2.0451340154320103,-2.660375193979942,1.0
283,0.12859406451456845,0.4960009463439622,0.0
284,-1.9711045704444845,0.3148172045158238,0.0
285,-0.7254836422760604,-0.8909150829955279,0.0
286,2.365848787916858,-3.7021747330264145,1.0
287,3.285984007080293,-6.506998398214272,1.0
288,1.242129139574834,-5.050084094284822,1.0
289,1.6131291531493535,-5.510292739633629,1.0
290,-0.6291749987188979,0.14206180518723566,0.0
291,2.289120505278812,-4.587129179553825,1.0
292,-0.8434934620346244,0.23218103620027578,0.0
293,2.7231004937377983,-4.975387874752088,1.0
294,1.723567154984163,-5.259576981834039,1.0
295,-1.628087559641579,-0.4810271184607877,0.0
296,0.6677883454054983,-6.9686246897860205,1.0
297,1.3127009628433366,-5.117474546418111,1.0
298,-0.14207607570766367,1.1411018666575734,0.0
299,-0.23960405866173673,-4.598500944909713,1.0
300,1.445690373428699,-5.470637658154791,1.0
301,2.0509542770112894,-6.794229271489721,1.0
302,-1.7395629963913133,1.5430145954067358,0.0
303,2.4410329072731516,-4.82120713426682,1.0
304,1.2005776004569033,-4.7592124902580615,1.0
305,-0.23896227485300658,0.12167501649282841,0.0
306,-1.8612256850547024,1.9100649530990337,0.0
307,2.470433144846482,-4.688552928445844,1.0
308,2.8203217972614216,-3.6400514583205155,1.0
309,-1.955945000492777,-0.34598177569938643,0.0
310,2.2238435633129106,-4.670377017872262,1.0
311,-2.5829383973350817,0.6103793791072052,0.0
312,1.7773943190516794,-5.913079218041796,1.0
313,-1.4555325035173432,0.01747915902505673,0.0
314,0.3187817845055665,-5.88897135809545,1.0
315,-1.9087632459590531,-0.4243176209779015,0.0
316,2.4980524046828565,-5.026192237344251,1.0
317,-1.6585529668050039,-0.5142339659399888,0.0
318,-1.7641439239064431,-1.4377914738015785,0.0
319,-3.5529898158340787,0.6536185954403606,0.0
320,3.754986153742059,-5.132988422309592,1.0
321,-1.5693120534701852,0.26990435494076137,0.0
322,-0.3336169179680857,-0.4607197873885533,0.0
323,-1.1359497006783208,1.1368913626026953,0.0
324,1.7971031592333329,-5.109882779309314,1.0
325,-0.07049488852047192,0.5822245913979243,0.0
326,0.44957065491651904,-4.582681178968165,1.0
327,2.5290452383344317,-4.577371378291175,1.0
328,-1.275670534560557,-0.7097279658468882,0.0
329,2.367544896022269,-4.809688442406061,1.0
330,1.65375055235269,-5.794636321071499,1.0
331,2.5898798207345193,-5.36385880997079,1.0
332,-1.3691818379424436,-0.2393791775759264,0.0
333,-2.1651498407833563,0.9008264869541871,0.0
334,0.3191368763015756,-0.8824188185499185,0.0
335,-1.672460447775951,-0.3595531615405413,0.0
336,-0.5561367672545743,0.33367432737426683,0.0
337,-1.5963140384505081,-0.05256729626954629,0.0
338,-1.4351535517216374,1.8492637284793418,0.0
339,1.4675100807909323,-4.354944726540123,1.0
340,3.592770754417484,-5.258572631676771,1.0
341,-2.0452533661469547,1.2111452896827009,0.0
342,1.8680913602200329,-4.595238187959502,1.0
343,1.4647298354671556,-4.974594791614984,1.0
344,1.5038976660174377,-5.074804982680341,1.0
345,3.3250140528868153,-4.79466743622204,1.0
346,0.1787795711596507,-0.17992483581235091,0.0
347,3.0813760344581897,-5.631375988449388,1.0
348,-0.5343375602695402,-1.5362436862772237,0.0
349,-1.6436184028328906,-2.2234031522244266,0.0
350,-1.3848798091812755,0.094351589317074,0.0
351,-1.3994490292628752,0.37005588784751875,0.0
352,-0.47893512354724144,-0.5757879698130661,0.0
353,-1.7196043885517929,-0.8129929885540773,0.0
354,2.3528166064943785,-5.1527744235454085,1.0
355,-3.2886200400145285,0.251484415021537,0.0
356,-1.0616264020956474,-0.10730527629117469,0.0
357,1.6349447834537423,-6.791327548041184,1.0
358,-0.8225738577462471,-0.4017809362082619,0.0
359,2.453781912635684,-6.829740411004531,1.0
