,x1,x2,label
104,0.2112392059,-0.9594869743,0
105,0.0441367401,-0.208779449,1
106,0.8183067378,-0.6459202538,0
107,-0.1582109011,0.019734853,1
108,0.5635144441,-0.7353829915,0
109,0.3586119025,0.9321148426,0
110,-0.5103948614,0.9208101109,0
111,0.27245448,-0.9400831469,0
112,-0.2457250161,-0.9634811046,0
113,-0.1334771694,0.117068956,1
114,0.1237362948,0.1019804329,1
115,0.5995141696,-0.8840529945,0
116,-0.9172044588,0.1345028497,0
117,0.1697503542,-0.0005332794,1
118,-0.0872383314,-0.141520699,1
119,0.1938439245,-1.0667149454,0
120,0.1504468852,0.1872636906,1
121,-0.1078443893,0.1618816942,1
122,0.0432811655,0.252918264,1
123,1.0075391741,-0.0353796225,0
124,-0.9173228476,0.3845859341,0
125,-0.5091805783,-0.8520068416,0
126,-0.1840683549,0.0806968951,1
127,0.17892715,0.1086366252,1
128,-0.9747441797,-0.1224207427,0
129,-0.0384403358,-0.1359849613,1
130,0.7026203785,-0.7435381872,0
131,0.1469709957,0.1750568975,1
132,0.2188852994,-0.0201592739,1
133,0.7805329661,0.653972715,0
134,0.1970464197,-0.1018956654,1
135,-0.5245453331,-0.8532555971,0
136,-0.9677648465,0.2716934345,0
137,-0.1430792065,-0.1578176707,1
138,-0.0830178245,0.2014572605,1
139,-0.8857168773,-0.4421852153,0
140,0.1145746775,-0.1658001917,1
141,0.0411527302,1.047044792,0
142,-0.486274125,-0.8372071533,0
143,0.3596690153,0.9860074028,0
144,-0.246790438,1.0239866627,0
145,-1.0069541489,-0.2264806599,0
146,-0.0627832622,-0.1164696097,1
147,0.9406859985,-0.2525045995,0
148,0.1781724526,0.071831601,1
149,0.1280346651,-1.008065345,0
150,0.9421288101,-0.4522906566,0
151,-0.0760603112,0.172348852,1
152,0.1966270774,0.1248688226,1
153,-0.9466954527,0.1898596424,0
154,0.3666153265,-0.9680088436,0
155,0.0337841279,0.2189925798,1
156,-0.6568986576,-0.7137919682,0
157,0.4520244267,0.9196929071,0
158,-0.0342804306,-0.1422537439,1
159,0.2262165584,-0.1248820009,1
160,-0.0536779372,-0.1149813527,1
161,0.0075847898,1.0942253044,0
162,0.2149609976,0.132891993,1
163,0.7805329661,0.653972715,0
164,-0.486274125,-0.8372071533,0
165,-0.0238978401,-0.1549120748,1
166,-0.3347821597,0.8626184935,0
167,0.008217953,-0.228207089,1
168,-0.6404573368,0.7498677854,0
169,0.2170311811,-0.0319526367,1
170,-0.1066892999,-0.181895052,1
171,0.0414936281,0.1670057402,1
172,-0.173489172,1.0236053354,0
173,0.9149688491,0.3008980244,0
174,0.5033601653,0.8855631956,0
175,-0.134089541,-0.109637124,1
176,0.1494293169,-0.1271921888,1
177,0.227250048,-1.0272142296,0
178,0.0268569921,1.0186046039,0
179,-0.1242333025,-0.9722150655,0
180,0.1114527352,0.1241494015,1
181,-0.0344441749,0.130161894,1
182,-0.1603550313,0.1783291499,1
183,-0.1974860522,-0.0381577187,1
184,-0.0015637465,-0.1430143181,1
185,-0.6559200741,-0.8141617046,0
186,-0.5245453331,-0.8532555971,0
187,0.2054140624,-0.1451704975,1
188,-0.0430363607,0.1731432435,1
189,0.1608150231,0.1204028827,1
190,-0.0968488817,-0.1989953112,1
191,-0.166655299,0.1645392299,1
192,0.1557579689,0.97998411,0
193,0.3024791268,0.9008777655,0
194,0.1685456664,0.0942324832,1
195,-0.0138487541,-0.1644341924,1
196,0.0684126179,0.1757696736,1
197,0.9360586404,0.3881528477,0
198,-0.4555717079,0.8386481674,0
199,0.1944357356,-0.072384358,1
200,-0.2089216451,0.1317616484,1
201,0.1984912372,-0.1263393919,1
202,-0.1168858609,-0.057940026,1
203,-0.6450402679,0.708490211,0
204,-0.1740730031,-0.9994142688,0
205,0.1036249954,-0.0892414042,1
206,0.7930643292,-0.6380589305,0
207,-0.1909626931,0.9482637501,0
208,0.1911757926,-0.0278126848,1
209,-0.0574453614,0.2400531959,1
210,-0.1235946243,0.1713706124,1
211,0.2648893718,0.085289902,1
212,-1.0112110378,0.008564711,0
213,0.1820421436,0.0558353075,1
214,-0.7196111218,-0.7513295119,0
215,-0.0174291108,-0.206892189,1
216,0.0047167222,-0.1651619886,1
217,0.1146682526,-0.2045077392,1
218,0.1557579689,0.97998411,0
219,-0.2506901464,-0.1133322477,1
220,0.1535361447,-0.1770039592,1
221,-0.7255173711,0.6555935899,0
222,0.8245166299,0.6542425542,0
223,0.0032198695,0.2328950126,1
224,-0.5615266049,-0.7973552432,0
225,-0.0690646364,-1.011219188,0
226,0.9888948179,-0.2661231295,0
227,-0.0286529238,0.1572946105,1
228,-0.9321583467,0.3544888898,0
229,-0.0397112383,-0.1926786545,1
230,0.4405349956,-0.8654370008,0
231,0.2019505706,-0.104759319,1
232,-0.0546917006,-0.2385580523,1
233,-0.6955480068,0.6589405804,0
234,0.8371764569,0.5439315684,0
235,-0.5103948614,0.9208101109,0
236,0.2189698975,-0.03604417,1
237,0.019933354,-0.9549323057,0
238,-0.1892430279,0.0722531549,1
239,0.0224632175,-0.103497497,1
240,0.6049876581,-0.8586135688,0
241,-0.9188824137,-0.0028209745,0
242,0.9231022837,-0.4748507358,0
243,0.6799932722,0.8212007005,0
244,0.1779800028,0.015786488,1
245,0.258468287,-0.0593837418,1
246,-0.1783182032,0.1659003386,1
247,-0.9012064708,0.4392699078,0
248,0.781848266,0.6090805794,0
249,-0.2081306435,0.0562609424,1
250,0.7835137271,0.627253627,0
251,-0.1138721456,-0.2699676348,1
252,-0.6657977698,-0.7485288662,0
253,-0.1811793502,-0.0525973624,1
254,-0.5388190074,0.8704645696,0
255,0.8381362386,0.3995309984,0
256,-0.2949124597,-0.9201411822,0
257,0.696585875,0.6714245179,0
258,-0.9825984953,-0.1297752744,0
259,-0.1486383897,0.1306327561,1
260,-0.1594767069,-0.1181634215,1
261,0.0668330252,0.1520153543,1
262,0.2386733319,1.0305119371,0
263,0.1746428884,0.0466444828,1
264,-0.1989989034,-0.9944295197,0
265,-0.1654878323,-0.0866541855,1
266,1.0390368152,0.0056444235,0
267,-0.2920040555,0.9485692109,0
268,-0.0945733583,0.1384277936,1
269,0.9027849714,0.2258715113,0
270,-0.6559200741,-0.8141617046,0
271,0.174463259,-0.1179680522,1
272,-0.8357936903,0.5433018996,0
273,-0.1522406795,-0.1997540918,1
274,-0.3785452598,-0.9036744762,0
275,-0.1337261784,-0.0565368863,1
276,-0.9194117875,-0.3155932202,0
277,0.1792548748,-0.0898756275,1
278,-0.1713995641,0.0307515305,1
279,0.8025268623,0.501768665,0
280,1.0395122919,-0.0635481022,0
281,0.7649917611,0.5616394183,0
282,-0.1215979918,-0.0131716513,1
283,-1.0392727267,-0.1713842403,0
284,-0.1743356822,0.0629170672,1
285,-0.2374572311,-0.0609976402,1
286,0.0671553619,-0.1689646596,1
287,-0.9188824137,-0.0028209745,0
288,-0.0871801719,0.2230061659,1
289,-0.1183325786,-0.171847896,1
290,0.1774056595,0.2087042196,1
291,0.4250601379,0.8928036646,0
292,0.0555328266,-0.1984081711,1
293,-0.7265930195,0.7369268724,0
294,-0.3913915081,-0.964670813,0
295,-0.102640527,0.017740369,1
296,-0.0199822341,-0.1941565128,1
297,0.1919557144,-1.0545123841,0
298,0.8815184685,-0.3955993551,0
299,0.5762556078,0.7764692495,0
300,0.0886158597,-0.1685819316,1
301,0.0855384585,0.201565577,1
302,0.3613378685,0.9863307778,0
303,-0.1488534901,1.0017846258,0
304,-0.2052903656,0.0223647681,1
305,-0.8820036099,0.5417219674,0
306,0.2189800275,0.0486482904,1
307,-0.071637665,-0.2206774489,1
308,0.0951600375,-0.017341406,1
309,-0.130216743,-0.0121910988,1
310,-0.1075814135,-1.012345145,0
311,-0.4591961186,0.9276205302,0
312,-1.0459292273,0.0898956958,0
313,-0.0757748023,-0.2368300035,1
314,-1.055394651,-0.1280380676,0
315,-0.0720789173,-0.146505334,1
316,-0.2607515931,0.0967797815,1
317,-0.064890302,0.1885589263,1
318,0.1509144761,-0.055012634,1
319,0.7026203785,-0.7435381872,0
320,-0.7902282348,0.6275314378,0
321,0.6049876581,-0.8586135688,0
322,0.9888948179,-0.2661231295,0
323,-0.7499740123,0.5566812849,0
324,-0.9271252353,-0.0260808952,0
325,0.0832607753,0.1908216749,1
326,-0.9617564914,0.2738427807,0
327,0.1938439245,-1.0667149454,0
328,-0.0269885403,-0.2144726483,1
329,-0.0384423309,1.0187416844,0
330,0.9209741188,0.3865919954,0
331,-0.1744566245,-0.2126541136,1
332,0.4554233576,0.8420554426,0
333,0.0473321169,0.1427982459,1
334,-0.6155950905,-0.797564254,0
335,-0.2249561371,0.0784107478,1
336,-0.0075080695,-0.1636613267,1
337,-0.0591844339,-0.2042284328,1
338,0.1859753894,-0.1338337338,1
339,0.8767849705,-0.4556811441,0
340,0.9001888881,0.3901667615,0
341,0.0247762397,0.1840090532,1
342,0.6774900381,-0.8240073751,0
343,0.227250048,-1.0272142296,0
344,0.8327526883,-0.6043407611,0
345,0.1795388897,-0.9488654347,0
346,0.1095080839,-0.0760893265,1
347,0.1714605221,-0.2013598284,1
348,0.9008760887,-0.3015696345,0
349,-0.6406047742,-0.791684649,0
350,-0.3308058356,0.9859179741,0
351,-0.9747441797,-0.1224207427,0
352,0.1254456647,-0.1254383067,1
353,-0.9321583467,0.3544888898,0
354,0.0968921643,0.1121675707,1
355,0.1362242908,-0.1026818035,1
356,-0.9290313071,0.438137375,0
357,-0.1440130408,0.1440247411,1
358,-0.1545100836,-0.1494482713,1
359,-0.5615266049,-0.7973552432,0
360,-0.011643516,-0.1543678588,1
361,-0.1478050458,-0.2068285681,1
362,0.5236462976,-0.8886328423,0
363,0.1031062586,-0.1168654299,1
364,-0.0965324802,0.1474602224,1
365,-0.0411298805,0.1811315284,1
366,0.016485244,-0.9870090728,0
367,-0.9936512623,0.3310863266,0
368,0.1505011166,0.9770922183,0
369,0.1280346651,-1.008065345,0
370,0.0930966627,-0.1656744924,1
371,-0.0860881312,0.1206003067,1
372,0.4533206225,0.863190415,0
373,0.1548482287,0.1089020594,1
374,-0.6406047742,-0.791684649,0
375,0.9413836394,-0.1848266395,0
376,-0.9616303967,0.2681633494,0
377,0.0863839445,-1.0267299428,0
378,0.1658017408,0.1327401705,1
379,-0.1488211447,0.0876216926,1
380,0.14770057,1.0095301531,0
381,0.1540758435,-0.1113390493,1
382,0.0884008628,0.1740075279,1
383,0.0388598316,-0.2071670596,1
384,1.0075391741,-0.0353796225,0
385,-0.0737007225,-0.0569289236,1
386,0.2086688026,0.0031604226,1
387,-0.2719935652,0.087950703,1
388,0.5280392927,0.8458714741,0
389,-0.16773705,0.1410532556,1
390,0.277992257,0.0721861732,1
391,-0.6595383569,0.8027063369,0
392,0.0439630672,-0.1787762953,1
393,0.9904631809,-0.0568956986,0
394,0.0735383963,-0.1512332829,1
395,-0.1989989034,-0.9944295197,0
396,-0.1281505612,0.104891679,1
397,0.1709940441,0.2265975363,1
398,-0.1242333025,-0.9722150655,0
399,0.319537934,-0.9522637396,0
400,-1.0459292273,0.0898956958,0
401,-0.1723012239,-0.1236512297,1
402,0.7930643292,-0.6380589305,0
403,-0.3993285762,-0.9067181942,0
404,-0.1385244638,0.1257627341,1
405,0.2559950953,0.9924885128,0
406,0.1997747631,0.9719717021,0
407,-0.1766440684,0.06874503,1
408,0.9668774948,0.3391492981,0
409,-0.3242239954,-0.9866442809,0
410,-0.0845269135,0.1891765776,1
411,-0.8327450995,-0.4326212384,0
412,-0.1500750534,0.1518862366,1
413,0.4847236285,-0.8146618835,0
414,0.8579230832,-0.4301809518,0
415,-0.0305552115,0.1673853354,1
416,-0.0034649716,-0.9538086114,0
417,-0.126170822,-0.0525413781,1
418,-0.933413956,0.0589885413,0
419,0.0447387906,0.0974580261,1
420,-0.2546076795,0.0077771171,1
421,-0.1783340142,0.1238516561,1
422,0.0541304484,-1.0010158081,0
423,-0.9012064708,0.4392699078,0
424,0.7280699254,0.7279715719,0
425,0.0723496634,0.2561704348,1
426,0.0092225534,0.2242398576,1
427,0.0074635254,0.2431394207,1
428,-0.9271252353,-0.0260808952,0
429,-0.2568482189,0.9829525439,0
430,0.203197182,1.0244478973,0
431,0.0943475875,0.1890748611,1
432,0.1911673857,0.0345381791,1
433,-0.5272050079,0.8990816414,0
434,0.2041244674,-0.1183511138,1
435,0.0658011833,0.2621887284,1
436,-0.1022591779,0.1394018363,1
437,-0.1786415253,-0.1275126039,1
438,0.1896022322,-0.0139757416,1
439,-0.102930826,-0.1581254764,1
440,0.1071337813,0.1675098474,1
441,-0.2512609595,0.0965744222,1
442,0.1788567185,0.0973907113,1
443,-0.3785452598,-0.9036744762,0
444,-0.1845273754,0.0619537713,1
445,-0.7306043675,-0.6902084045,0
446,0.8767849705,-0.4556811441,0
447,-0.0265803825,0.184150016,1
448,0.1749451584,-0.1250874516,1
449,0.152457512,0.1828829847,1
450,-1.0112110378,0.008564711,0
451,0.9646663829,0.0327719014,0
452,-0.4757591045,0.9118482927,0
453,-0.6454372746,-0.6554898316,0
454,0.0731472951,0.2256983064,1
455,-0.1856404605,0.007432752,1
456,0.0806960598,-0.2443288491,1
457,0.5193132503,0.8343999735,0
458,0.589043632,-0.8217910201,0
459,-0.1661598988,-0.0942599917,1
460,0.7717907835,-0.6679283476,0
461,0.0561540334,0.1714798644,1
462,0.0496496979,-0.2643250992,1
463,0.0672202062,-0.1755256531,1
464,0.7982860506,0.5121670795,0
465,-0.1339177161,0.1394799325,1
466,-0.0044401582,-0.1821401541,1
467,0.9027849714,0.2258715113,0
468,-0.8452017905,-0.453415548,0
469,-0.9729864048,-0.3249055896,0
470,-0.8968103604,0.4571755943,0
471,-0.4606622568,0.8503245496,0
472,-0.0630369718,-1.0136685635,0
473,0.1504775201,-0.0228861413,1
474,0.0417180124,-0.1605027725,1
475,-0.8006242561,-0.5700486074,0
476,0.2599543609,0.0060787106,1
477,0.8957320749,-0.3592874536,0
478,-0.7902282348,0.6275314378,0
479,-0.1366141554,-0.0859714368,1
480,0.0591961163,0.1320102647,1
481,0.149410597,0.1224816702,1
482,0.1194618689,0.0347804447,1
483,0.1090552045,0.1909204492,1
484,0.8322820685,-0.5753199467,0
485,-0.0317852501,0.2275260985,1
486,0.3596690153,0.9860074028,0
487,-0.3913915081,-0.964670813,0
488,0.016485244,-0.9870090728,0
489,0.8739030306,0.395813774,0
490,-0.3015711637,-0.9562501481,0
491,-0.6070435472,0.7823030536,0
492,-0.0701233484,0.1492849932,1
493,0.1968792817,0.0405814257,1
494,-0.10665332,-0.1759656531,1
495,-0.1993323453,0.048699922,1
496,-0.1440973352,-0.2152336572,1
497,0.0386325218,0.1423024959,1
498,0.8245166299,0.6542425542,0
499,-0.1827848215,-0.0642862316,1
500,0.1559714825,-0.0905230658,1
501,0.1454716194,0.061511533,1
502,-0.1075814135,-1.012345145,0
503,-0.5388190074,0.8704645696,0
504,0.9710917067,0.1974533808,0
505,-0.2143039905,-0.1321392753,1
506,-0.1447871753,-0.1449163996,1
507,-0.2348068375,0.089843054,1
508,-0.8945064965,-0.1520883007,0
509,0.0840455953,0.2095305419,1
510,0.9846734549,-0.1954135317,0
511,-0.6657977698,-0.7485288662,0
512,0.9001888881,0.3901667615,0
513,-0.0587280695,-0.0698072744,1
514,-0.8357936903,0.5433018996,0
515,-0.1452115647,0.1655438089,1
516,0.1163837289,0.0715681434,1
517,-0.2530285028,0.0036539619,1
518,-0.9029374791,0.1177935605,0
519,-0.814500545,0.6026590648,0
520,-0.2920040555,0.9485692109,0
521,-0.1333021024,-0.0483627228,1
522,1.0101969683,-0.0661083056,0
523,-0.1834099952,-0.0837568558,1
524,-0.8884126888,0.6353766179,0
525,0.2088187867,-0.1153427734,1
526,0.1721486388,0.1392390615,1
527,-0.1423218064,-0.2539821599,1
528,0.2175114113,-0.0505747996,1
529,0.1612098736,0.109397089,1
530,0.019933354,-0.9549323057,0
531,0.1696452724,0.1421347325,1
532,-0.0145202157,-0.2583057105,1
533,0.154054431,-0.0233555139,1
534,0.9821098052,0.1215088614,0
535,0.9950548325,-0.0669871896,0
536,0.2197964922,0.0562246353,1
537,0.6507051758,0.722752042,0
538,0.1936522084,0.1076886861,1
539,0.1505011166,0.9770922183,0
540,-0.1151406649,-0.236505573,1
541,-0.137747824,-0.0978241116,1
542,-0.0059574701,0.2557752031,1
543,0.4520244267,0.9196929071,0
544,-0.8291843766,-0.6149428467,0
545,-0.0152050439,0.1196018459,1
546,-0.4757591045,0.9118482927,0
547,-0.0919260654,0.2059375458,1
548,-0.3308058356,0.9859179741,0
549,-0.0267056936,0.2797203761,1
550,-0.1248126514,0.0912239459,1
551,-0.5289011091,-0.8822282484,0
552,-0.1743068827,-0.0550452867,1
553,-0.780316777,0.7033461117,0
554,-0.1303969885,0.0112364657,1
555,0.895029124,0.4065975935,0
556,0.3123021643,-0.9418132314,0
557,0.1325293803,0.1967939678,1
558,0.1997747631,0.9719717021,0
559,0.1988999373,-0.1878997443,1
560,-0.2706238505,-0.012601814,1
561,0.8780775366,0.4490241132,0
