,input1,input2,output
92,12.269754623987607,-16.454365674598765,0.0
93,-1.788669254509366,-9.90536162528791,1.0
94,-1.2224770102429203,-11.858919907807671,1.0
95,-0.5518047155766875,-9.303818427171839,1.0
96,-2.444940199073372,-12.210542994123351,1.0
97,8.999784652610435,-16.544771096777612,0.0
98,-2.6324233020679833,-11.067134154614521,1.0
99,12.16323594928069,-13.663472050563609,0.0
100,9.295299724143767,-14.056739275030505,0.0
101,8.231461549322969,-14.644518207256231,0.0
102,-0.5013097250901726,-9.952027844031948,1.0
103,-0.49276104889038475,-11.11622970038715,1.0
104,-0.05753188077960625,-11.267594746235348,1.0
105,0.4893559620744803,-10.478696251724287,1.0
106,8.38610215244205,-15.21274028021397,0.0
107,9.646568251242801,-16.616474188651033,0.0
108,-1.7922866618061448,-11.531605908011455,1.0
109,-0.05908238542488664,-10.594795919677113,1.0
110,-1.3615992807816197,-9.935414863872149,1.0
111,-0.9896506854337006,-10.279966240658347,1.0
112,9.25524517795156,-15.826438538659014,0.0
113,8.970064716691024,-15.349943364589105,0.0
114,8.729515001514267,-14.030603291841988,0.0
115,10.97873798410574,-12.759106800798541,0.0
116,9.315989102262783,-13.340449203810127,0.0
117,10.729090562177538,-14.871017089242589,0.0
118,-0.6699648854896884,-8.774055668261742,1.0
119,-0.18732595789095763,-10.412740620600173,1.0
120,-2.3597807255038137,-11.041400811557967,1.0
121,9.889459342767527,-13.9798272882842,0.0
122,-1.1016972745548717,-10.980720615486923,1.0
123,-0.948425057230111,-10.132723371191572,1.0
124,7.744435770597811,-16.022506843635604,0.0
125,10.7732529774026,-16.18388064019332,0.0
126,10.010500020720821,-13.214129506094165,0.0
127,9.457138523983282,-14.583949953738575,0.0
128,9.34759141761298,-15.390953375187602,0.0
129,10.523891023834206,-14.91157791295534,0.0
130,-0.5188848736111646,-8.240644885978417,1.0
131,10.14195316332078,-15.319328417145096,0.0
132,9.307950152215609,-13.463622945754203,0.0
133,0.26507783808876595,-10.788502987268123,1.0
134,10.672294757012436,-14.59253816375889,0.0
135,-0.3880728072688422,-12.341496725583042,1.0
136,-2.2796891732042397,-11.585431204277773,1.0
137,-1.1104894050659277,-12.660699811869263,1.0
138,10.045758517301445,-15.187183850025834,0.0
139,10.747188334204631,-16.188944955203738,0.0
140,-1.8174930976162265,-12.401347293039311,1.0
141,9.954296039339765,-14.779492344242827,0.0
142,10.910178908092591,-14.682781784808698,0.0
143,10.947251967773749,-15.155010093090834,0.0
144,-1.9180047698190454,-10.747503372923127,1.0
145,0.18137860128828587,-11.631903758005167,1.0
146,9.533154453947237,-16.41690611312626,0.0
147,7.9835933722002395,-15.5394546333745,0.0
148,9.196590335826158,-15.6895497777502,0.0
149,8.842644740809146,-15.312292251125694,0.0
150,-2.1476109448431355,-11.358114075479858,1.0
151,11.1394006845433,-16.234825820353652,0.0
152,10.578521497728879,-14.650345543006827,0.0
153,10.376425531155629,-16.099400790584195,0.0
154,-0.5935845063237938,-11.19317670154984,1.0
155,-1.9389815726777853,-9.982979008586755,1.0
156,-1.85172919725359,-9.17727639987204,1.0
157,-0.6452423068867819,-10.383113445606721,1.0
158,10.931848374114304,-14.660035016198737,0.0
159,-1.8031413873416282,-11.464337691435492,1.0
160,10.771790551213668,-14.176495846036268,0.0
161,-2.945703083163959,-11.912783494135292,1.0
162,10.313067701650901,-15.854095739301725,0.0
163,10.20827497807686,-14.023360963516287,0.0
164,8.873174191243256,-15.730677752864825,0.0
165,9.402683931034638,-15.237921729736007,0.0
166,-1.7657021944780862,-10.444213035917127,1.0
167,9.652087850673848,-14.84365103089602,0.0
168,10.04949498165009,-14.506163223719044,0.0
169,8.747204639950073,-14.22250964416809,0.0
170,10.166673495372528,-14.364968563107894,0.0
171,-2.34792542262912,-11.76157338825656,1.0
172,0.09634684566579854,-11.234215801344536,1.0
173,-0.6172675699877319,-11.034242280531954,1.0
174,-1.448165362680708,-11.649337927730388,1.0
175,11.126635922106507,-16.079931508363423,0.0
176,-2.006831752298984,-9.318423283732672,1.0
177,-2.4059629162678995,-11.590057645869539,1.0
178,9.914069233028387,-14.805707061954228,0.0
179,10.567290277852669,-15.222675100515154,0.0
180,-0.8166608007423988,-9.329056967211143,1.0
181,-0.6751303842038139,-10.00288201920824,1.0
182,10.45741560622099,-15.964612013733728,0.0
183,-1.4063031304450626,-11.86404499110237,1.0
184,-0.6355187507594944,-9.528678043857662,1.0
185,11.494079073157605,-15.205158263765801,0.0
186,-1.8565493082342095,-12.541587399671787,1.0
187,10.864436198859506,-15.742165020406443,0.0
188,0.4111720638896117,-10.214196173168828,1.0
189,-0.6916687540406548,-12.378083467064076,1.0
190,-2.2266216593966153,-10.032553849949766,1.0
191,-1.6006575576577884,-9.44775681995144,1.0
192,-0.7243993260159436,-9.564950613210845,1.0
193,-1.0746679782511497,-10.741283559770254,1.0
194,9.362562974447771,-15.397271814328798,0.0
195,9.055553744081749,-15.410049693202549,0.0
196,-0.9401053168837239,-11.21252304477031,1.0
197,-0.7032668275058866,-10.170013840918896,1.0
198,-2.177628962482631,-12.140196300934962,1.0
199,10.691538751070187,-14.305250856343994,0.0
200,10.199300196896464,-15.050603540961665,0.0
201,11.519994860765772,-13.280410692583805,0.0
202,9.490347818248347,-15.438074301611186,0.0
203,-1.704921352507445,-10.320025155754898,1.0
204,8.852531347588897,-15.437820044744434,0.0
205,9.586381019240253,-15.747454811440758,0.0
206,-0.9602332654135048,-12.566994710861602,1.0
207,11.513328082573205,-14.446867935792415,0.0
208,0.3264616423656934,-11.964606424206265,1.0
209,-0.6404956004289899,-11.144566816933736,1.0
210,8.508742407294395,-14.560608298735463,0.0
211,8.707143090276551,-14.732949130650818,0.0
212,-1.347961855920846,-12.353388858147714,1.0
213,9.560810478197853,-14.81866157078218,0.0
214,-1.0553525480223895,-11.263937348592687,1.0
215,1.011256681463137,-11.044595426455857,1.0
216,9.612673182592047,-15.302302750575336,0.0
217,-0.9789379786579364,-10.900545542969288,1.0
218,-1.4513030371025262,-10.734312025033764,1.0
219,-0.8360714275474134,-10.903678644078804,1.0
220,-2.4617326882614083,-11.683439766788682,1.0
221,-2.0326431018921296,-11.436748337458008,1.0
222,-1.0903820072769468,-9.632402760193287,1.0
223,-1.6963266538610828,-11.290397100803867,1.0
224,9.688447467872628,-14.943834657770255,0.0
225,-1.1983988968200459,-10.905807699689854,1.0
226,-0.7865199510898311,-12.208573653733222,1.0
227,0.021790585588673084,-11.552540673416729,1.0
228,-1.0357680718602211,-8.619254648780249,1.0
229,9.814946328990658,-15.807648487616355,0.0
230,10.643314465062929,-16.570623408633452,0.0
231,9.217370844172475,-15.110389299026888,0.0
232,9.482480957489596,-15.97882985935877,0.0
233,11.4882521937956,-13.104110823969418,0.0
234,1.1167910214836754,-12.610878403449934,1.0
235,9.86629844033156,-13.922256194023737,0.0
236,-1.5327027919795544,-9.9092502655655,1.0
237,9.732266463106033,-16.128011331470006,0.0
238,9.708162637252137,-15.761492211811623,0.0
239,-1.6677202863593994,-10.673037404595542,1.0
240,10.066517222383167,-14.697528102260218,0.0
241,12.69622405256358,-15.073924666280416,0.0
242,9.975673875601064,-15.738030909205689,0.0
243,-0.7157203291927854,-9.257331219344369,1.0
244,-0.7288298153626891,-11.801496885394375,1.0
245,-2.179157930637688,-9.69857192833524,1.0
246,0.028935492594854173,-11.072287007560005,1.0
247,0.32778269595798304,-11.101281486217399,1.0
248,9.901547475574567,-15.663478286362107,0.0
249,-2.951804101481602,-11.659891729729498,1.0
250,-2.5023965693817125,-12.777666954733707,1.0
251,-0.2446043043366617,-10.132592588645082,1.0
252,8.293729809374987,-13.04922460476821,0.0
253,10.814519822487867,-14.94107441081837,0.0
254,-0.5316147657229484,-9.264121002314287,1.0
255,10.12691209270362,-14.598010636555298,0.0
256,10.144043571160879,-13.545726493037025,0.0
257,-1.9474885949068796,-10.755556544038367,1.0
258,-1.2195410283312134,-12.084036620671935,1.0
259,-1.4246633024328657,-11.829964597537963,1.0
260,9.34770640006498,-15.52118931230111,0.0
261,-0.06325753646474286,-9.587672293962557,1.0
262,9.73199662904862,-14.197543604203604,0.0
263,-1.3846454231425178,-11.443836093155198,1.0
264,-2.421919871640437,-9.002043920249996,1.0
265,-0.5338335739659692,-11.370242440704343,1.0
266,9.604771017345646,-16.159420516399912,0.0
267,7.34082776200326,-14.39368047564062,0.0
268,8.063720194153493,-14.811221403206172,0.0
269,-1.521579677993373,-12.184686590411552,1.0
270,11.86755896042657,-14.093955341724614,0.0
271,11.738872677454511,-14.005605608684501,0.0
272,-0.03930660153934029,-9.670937153460319,1.0
273,10.875832761587331,-15.115107468487226,0.0
274,-1.0561330204487571,-11.001385042735096,1.0
275,8.665741528597247,-16.346717505797557,0.0
276,11.466578715574178,-14.147448060538768,0.0
277,-3.36417381714118,-10.979665818294757,1.0
278,10.61407937034608,-14.077793328433474,0.0
279,9.536404025353907,-14.518518526226538,0.0
280,10.949420806925762,-14.91244875861481,0.0
281,-1.3474506524985632,-11.581268476860325,1.0
282,-0.9548659845679898,-8.660375193979942,1.0
283,11.12859406451457,-14.503999053656038,0.0
284,9.028895429555515,-14.685182795484176,0.0
285,10.27451635772394,-15.890915082995528,0.0
286,-0.6341512120831418,-9.702174733026414,1.0
287,0.28598400708029303,-12.506998398214272,1.0
288,-1.757870860425166,-11.050084094284822,1.0
289,-1.3868708468506465,-11.510292739633629,1.0
290,10.370825001281101,-14.857938194812764,0.0
291,-0.7108794947211878,-10.587129179553825,1.0
292,10.156506537965376,-14.767818963799725,0.0
293,-0.27689950626220183,-10.975387874752089,1.0
294,-1.276432845015837,-11.259576981834039,1.0
295,9.371912440358422,-15.481027118460787,0.0
296,-2.3322116545945017,-12.96862468978602,1.0
297,-1.6872990371566634,-11.117474546418112,1.0
298,10.857923924292336,-13.858898133342427,0.0
299,-3.2396040586617367,-10.598500944909713,1.0
300,-1.554309626571301,-11.470637658154791,1.0
301,-0.9490457229887105,-12.794229271489721,1.0
302,9.260437003608686,-13.456985404593265,0.0
303,-0.5589670927268486,-10.821207134266821,1.0
304,-1.7994223995430967,-10.759212490258061,1.0
305,10.761037725146993,-14.878324983507172,0.0
306,9.138774314945298,-13.089935046900965,0.0
307,-0.5295668551535182,-10.688552928445844,1.0
308,-0.17967820273857826,-9.640051458320515,1.0
309,9.044054999507223,-15.345981775699386,0.0
310,-0.7761564366870893,-10.670377017872262,1.0
311,8.417061602664917,-14.389620620892796,0.0
312,-1.2226056809483206,-11.913079218041796,1.0
313,9.544467496482657,-14.982520840974944,0.0
314,-2.6812182154944333,-11.88897135809545,1.0
315,9.091236754040947,-15.424317620977902,0.0
316,-0.5019475953171433,-11.026192237344251,1.0
317,9.341447033194996,-15.514233965939988,0.0
318,9.235856076093556,-16.43779147380158,0.0
319,7.447010184165921,-14.34638140455964,0.0
320,0.7549861537420586,-11.132988422309593,1.0
321,9.430687946529815,-14.730095645059238,0.0
322,10.666383082031913,-15.460719787388554,0.0
323,9.86405029932168,-13.863108637397305,0.0
324,-1.2028968407666671,-11.109882779309315,1.0
325,10.929505111479529,-14.417775408602076,0.0
326,-2.550429345083481,-10.582681178968164,1.0
327,-0.4709547616655684,-10.577371378291174,1.0
328,9.724329465439443,-15.709727965846888,0.0
329,-0.632455103977731,-10.80968844240606,1.0
330,-1.34624944764731,-11.794636321071499,1.0
331,-0.4101201792654805,-11.36385880997079,1.0
332,9.630818162057556,-15.239379177575927,0.0
333,8.834850159216643,-14.099173513045812,0.0
334,11.319136876301576,-15.882418818549919,0.0
335,9.32753955222405,-15.359553161540541,0.0
336,10.443863232745425,-14.666325672625733,0.0
337,9.403685961549492,-15.052567296269546,0.0
338,9.564846448278363,-13.150736271520659,0.0
339,-1.5324899192090677,-10.354944726540124,1.0
340,0.5927707544174836,-11.25857263167677,1.0
341,8.954746633853045,-13.788854710317299,0.0
342,-1.1319086397799671,-10.595238187959502,1.0
343,-1.5352701645328444,-10.974594791614985,1.0
344,-1.4961023339825623,-11.074804982680341,1.0
345,0.3250140528868153,-10.79466743622204,1.0
346,11.178779571159652,-15.17992483581235,0.0
347,0.08137603445818975,-11.631375988449388,1.0
348,10.46566243973046,-16.536243686277224,0.0
349,9.35638159716711,-17.223403152224428,0.0
350,9.615120190818725,-14.905648410682925,0.0
351,9.600550970737125,-14.629944112152481,0.0
352,10.521064876452758,-15.575787969813065,0.0
353,9.280395611448206,-15.812992988554077,0.0
354,-0.6471833935056217,-11.15277442354541,1.0
355,7.7113799599854715,-14.748515584978463,0.0
356,9.938373597904352,-15.107305276291175,0.0
357,-1.3650552165462577,-12.791327548041183,1.0
358,10.177426142253752,-15.401780936208262,0.0
359,-0.546218087364316,-12.829740411004531,1.0
