,x1,x2,label
112,0.9794686094,-0.0390383104,0
113,0.0798751077,0.1118282523,1
114,-0.9695799415,-0.1160477474,0
115,0.4505537204,-0.9296328471,0
116,0.7838472728,0.6648414222,0
117,-0.0690600472,-0.0953832951,1
118,0.0482139162,0.0046670884,1
119,-0.134583424,0.9371433939,0
120,-0.9889240616,0.1741122248,0
121,0.1455871865,-0.012789656,1
122,-0.1055667157,-0.0767931462,1
123,0.8486862321,0.4755798288,0
124,0.8439806548,-0.6432635888,0
125,-0.0155589549,-0.1611715914,1
126,-0.1074653656,0.0835675669,1
127,-0.0453789615,-0.094117471,1
128,-0.06882072,-1.0138405929,0
129,-0.0647631673,0.0307814954,1
130,-0.7989523438,0.4473750653,0
131,-0.8552688441,0.4806253354,0
132,-0.0750445924,0.0195947121,1
133,-0.1176149414,-0.0987923492,1
134,-0.004085886,0.011048789,1
135,-0.0212600429,-1.0199038422,0
136,-0.0209751601,-0.1433417557,1
137,0.0568625185,-0.1114009687,1
138,-0.3264877477,-0.9272871597,0
139,-0.8923130345,-0.413360695,0
140,0.5881551843,-0.7811393972,0
141,-0.2495946533,0.9180456901,0
142,-0.8923130345,-0.413360695,0
143,0.0199013037,0.1320199097,1
144,-0.9751233623,0.0679666789,0
145,-0.0240533003,0.0971894691,1
146,-0.0087401087,0.090002259,1
147,-0.3264877477,-0.9272871597,0
148,-0.034031429,0.1102834525,1
149,-0.4866129609,0.9167792516,0
150,-0.1351170968,-0.1240934209,1
151,-0.9003161848,-0.4491178051,0
152,0.5093893483,-0.8834310332,0
153,-0.1960023384,-0.8827419925,0
154,-0.8061988552,-0.5942599603,0
155,-0.0539654902,-0.0734535291,1
156,0.9516272189,-0.3063945798,0
157,-0.0568936835,0.9865105334,0
158,0.0681507215,-0.0951409382,1
159,-0.0439031689,-0.0498659696,1
160,0.2093054062,-0.9831744183,0
161,0.0653774926,0.0653879754,1
162,0.61734022,-0.8032689758,0
163,1.019463025,-0.2702152724,0
164,0.0989006024,0.9586370645,0
165,0.2552087137,-0.9558776659,0
166,0.8419036898,-0.5724084182,0
167,0.0550786045,0.0083138047,1
168,-0.0455830897,0.085412111,1
169,0.9807592531,-0.0088619919,0
170,-0.4073328605,0.906548434,0
171,0.9883660022,0.1653078773,0
172,0.7015762487,-0.7385162175,0
173,-0.8108074215,0.5731806832,0
174,-0.0875155932,-0.0640765219,1
175,-0.2456863632,0.9374303019,0
176,-0.7338655773,-0.6196422846,0
177,0.0428870056,-0.089675632,1
178,-0.0599340111,-0.0707573923,1
179,-0.0176603963,-0.0675978844,1
180,-0.0356610708,0.0083306526,1
181,-0.4212914922,0.93940769,0
182,0.1418660861,-0.0168724698,1
183,0.0822989215,0.1163350299,1
184,-1.0097319711,-0.0132128898,0
185,0.1328848699,0.0990298931,1
186,0.0425829967,-0.0190268999,1
187,0.0103199822,0.1012827476,1
188,0.727600083,-0.6752730252,0
189,0.7026404513,-0.6155514051,0
190,-0.0198491508,0.1001935723,1
191,-0.061234045,0.0544618636,1
192,0.1126285445,0.0050962054,1
193,-0.1604595616,-0.0274715551,1
194,-0.088973259,0.9405386779,0
195,0.062670677,-0.1170680675,1
196,0.0411226515,-0.04999039,1
197,-0.0907264155,0.0282837804,1
198,0.6059276169,-0.7504452464,0
199,0.852465422,-0.5520952387,0
200,-0.0220110398,-0.1043969849,1
201,0.0837419462,-0.0665001019,1
202,-0.7820533841,0.6655686014,0
203,0.0111359305,-0.1358396022,1
204,-0.9493528498,-0.3056482022,0
205,0.0961186992,-0.0435536024,1
206,0.6706283384,0.7235703317,0
207,-0.1810352469,0.0617815667,1
208,-0.5433321425,0.8907925883,0
209,0.0204623963,-0.9795972595,0
210,0.1606875059,0.0226935969,1
211,-0.088973259,0.9405386779,0
212,-0.7298712704,-0.7963616011,0
213,0.0394135267,0.1171650059,1
214,0.1536351267,0.0540422609,1
215,0.0009108858,0.0914189162,1
216,0.0951732122,0.1106971914,1
217,0.0717709907,-0.081233617,1
218,0.3457520259,-0.9910734955,0
219,0.2948654775,1.0038015171,0
220,0.0524154374,0.0072870333,1
221,-0.2456863632,0.9374303019,0
222,0.0473965824,0.037582499,1
223,-0.0094134703,-0.1001321566,1
224,-0.0223231081,0.024368163,1
225,0.4658157534,-0.8025117422,0
226,-0.6405859394,0.8092928517,0
227,0.0648378955,0.0859057432,1
228,-0.7298712704,-0.7963616011,0
229,-0.219361259,-0.8780935945,0
230,-0.0254002681,-0.0885978773,1
231,0.1345207615,-0.0788728949,1
232,0.5880644236,0.7210737768,0
233,0.2053591475,-0.9365628147,0
234,0.0112722108,0.0023800791,1
235,0.0100532213,0.0668869094,1
236,-0.9887395931,-0.3363578389,0
237,0.1240675246,0.0631236066,1
238,-0.0183589036,0.0743669697,1
239,-0.1057514785,0.1464168735,1
240,-0.1520924121,-0.0101013335,1
241,-0.0363436074,-0.1003062122,1
242,-0.6048998437,-0.8167649531,0
243,0.9281068739,0.343027775,0
244,-0.0553761523,0.1277975233,1
245,0.0998166569,0.0790587903,1
246,0.0773722456,-0.0682200652,1
247,-0.147097823,-0.0221701158,1
248,0.4938266579,0.8499334702,0
249,-0.069495897,0.1242372687,1
250,-0.9435032165,-0.3663722949,0
251,1.0162400875,0.2184757156,0
252,1.0488914908,0.321028452,0
253,-0.0648702588,-0.093260258,1
254,-0.9037976102,-0.0484806371,0
255,0.4081838216,0.9567525596,0
256,-0.899674736,-0.4403704421,0
257,-0.0716926919,0.0080980739,1
258,0.022123879,-0.1670638468,1
259,0.0522650913,0.0907047475,1
260,1.0370103269,0.272421616,0
261,0.5881551843,-0.7811393972,0
262,0.2964211021,1.0019701582,0
263,-0.240432974,0.966406047,0
264,0.7112044884,0.680894239,0
265,-0.6946613349,0.8477519525,0
266,-0.0736572579,-0.0477856082,1
267,-0.1214071771,-0.1150421865,1
268,0.9355336228,-0.3543920638,0
269,-0.028022699,-0.0312601038,1
270,-0.9493528498,-0.3056482022,0
271,0.0223045684,-0.1329879928,1
272,0.3457520259,-0.9910734955,0
273,0.1387111228,-0.0651150233,1
274,0.352484035,-0.9322016601,0
275,1.0034162799,-0.1660993007,0
276,-0.0481872528,0.9790314602,0
277,0.0952917533,-0.0908345017,1
278,-0.9690815715,0.35842225,0
279,0.1083199737,-0.065309965,1
280,0.2476347421,-0.9410548201,0
281,-0.9507583949,-0.2691374917,0
282,-0.9003161848,-0.4491178051,0
283,-0.0052236906,0.1194797338,1
284,0.9792900744,-0.502202867,0
285,-0.01012312,-0.1055229793,1
286,-0.5742126708,-0.8186256984,0
287,-0.807680081,0.5499450673,0
288,-0.0523250465,-0.1261478484,1
289,-0.3302078495,0.9227896095,0
290,-0.0707641786,0.0761263894,1
291,-1.0375053552,-0.1127758794,0
292,-0.0986393892,0.0177864289,1
293,0.0894676834,0.1106436453,1
294,-0.3773287846,-0.8675026472,0
295,0.9569817451,-0.4407060822,0
296,0.7952439831,0.579686651,0
297,-0.9814362603,-0.2364731932,0
298,0.2071107948,0.9840632775,0
299,-0.0537717926,0.0742773339,1
300,-0.1018031735,0.1298558742,1
301,-0.1064308397,0.0373445381,1
302,0.2053591475,-0.9365628147,0
303,0.8308984863,-0.4776218803,0
304,0.6117714271,0.864476523,0
305,0.024918116,-0.0703621792,1
306,-0.0301978783,0.0333322958,1
307,-0.4866129609,0.9167792516,0
308,-0.0827869706,-0.11833366,1
309,-0.7016845551,-0.7265263982,0
310,-0.3673991503,1.0015715822,0
311,-0.1194450782,0.0924075467,1
312,-0.1237415577,-0.0105862558,1
313,0.1637460374,0.0225125625,1
314,-0.0535465091,0.05441207,1
315,-0.8541115782,-0.4531829561,0
316,0.0688823895,-1.0223919331,0
317,0.9139797262,0.4898107614,0
318,-0.0993788638,0.1080100245,1
319,-0.1004501997,-0.1379540653,1
320,-0.4530417826,-0.8858923007,0
321,0.0279302511,-0.1425680743,1
322,0.1853766747,0.0759788713,1
323,-0.1019164608,-1.0248914422,0
324,-0.8405675181,0.482278592,0
325,0.1534349872,0.0186653179,1
326,-0.8756274391,-0.5402329193,0
327,-0.4757351557,-0.9141000619,0
328,0.9113489666,0.3557556287,0
329,0.0476739689,-0.0969256856,1
330,0.9281068739,0.343027775,0
331,0.0178833555,-0.1086086764,1
332,-0.134583424,0.9371433939,0
333,0.1087117813,0.0153661956,1
334,0.408471872,0.9357697038,0
335,-0.9322525849,0.4592856723,0
336,-0.0541168238,-0.1009070668,1
337,-0.0578953162,-1.006430865,0
338,0.061726502,-0.9906077925,0
339,0.0789316341,0.0828495948,1
340,-0.8541115782,-0.4531829561,0
341,-0.0762170709,0.1175477547,1
342,-0.0834750558,0.1459231886,1
343,-0.1085567694,-0.0651561945,1
344,0.064338994,0.0411780939,1
345,-0.3527606419,0.9290434143,0
346,-0.0854451201,0.0524311662,1
347,0.4535442658,-0.9562298206,0
348,0.259726693,-0.9967139074,0
349,-0.0251404841,0.9758469987,0
350,-0.080862974,0.0214921753,1
351,1.0035284169,0.3671165579,0
352,0.0876053916,-0.0409621631,1
353,0.006976722,-0.1275001298,1
354,-0.7820533841,0.6655686014,0
355,-0.075007362,0.0397739958,1
356,-0.0142179537,0.0980373189,1
357,-0.0343634182,0.0302366107,1
358,0.9866687755,0.0965573796,0
359,-0.0356786458,-0.0871510095,1
360,0.058701017,0.1122844541,1
361,0.1192233303,0.0426587199,1
362,0.0540638267,0.0613813025,1
363,-0.0941670533,0.0613987872,1
364,0.5364378023,0.833620581,0
365,-0.0231698085,0.0863088819,1
366,-0.2495946533,0.9180456901,0
367,-0.9303865825,0.5152705997,0
368,0.1383526252,-0.0321305509,1
369,0.4735855434,-0.8972738887,0
370,0.1021022729,-0.0681679182,1
371,0.5381086224,0.8182433185,0
372,0.0582517895,0.094086822,1
373,-0.9887395931,-0.3363578389,0
374,0.791804418,0.6149797183,0
375,0.1051450633,0.0233468996,1
376,-0.0482260148,-0.1177272059,1
377,0.2395015233,1.0095369992,0
378,0.0350031281,-0.0524985314,1
379,0.0679234445,-0.0452933145,1
380,-0.0146331554,-0.056065444,1
381,-0.0048806608,-0.1624152972,1
382,-0.0300211766,-0.121299505,1
383,-0.03201326,-0.0398761633,1
384,0.028744027,-0.0070206623,1
385,-0.1348369547,0.0140010519,1
386,0.5093893483,-0.8834310332,0
387,-0.1204259145,-0.1342636068,1
388,0.3513846759,0.9239710311,0
389,0.0765385439,-0.0650125381,1
390,-0.540665458,-0.8001740072,0
391,-0.0337922373,-0.0485244385,1
392,0.0147161892,-0.0219422555,1
393,-0.9322525849,0.4592856723,0
394,-0.0484959833,-0.1610147485,1
395,0.7838472728,0.6648414222,0
396,0.0218214589,0.1135061009,1
397,-0.8108074215,0.5731806832,0
398,-0.6681551321,-0.778711063,0
399,-0.845438021,-0.4680604271,0
400,0.9654144326,-0.1131367191,0
401,0.0911196209,0.0295881398,1
402,0.0472573741,0.1433567419,1
403,-0.0241816538,0.141457794,1
404,0.9026055235,-0.5263771778,0
405,-0.8061988552,-0.5942599603,0
406,0.0305343128,-0.0633162665,1
407,-0.6937744134,0.7381715187,0
408,0.9792900744,-0.502202867,0
409,-0.0663103079,-0.0173414539,1
410,0.0534219046,0.00958108,1
411,-0.0551699493,-0.0023719289,1
412,0.6181067648,-0.842146714,0
413,0.9980102539,0.4204765758,0
414,-0.06882072,-1.0138405929,0
415,-0.6937744134,0.7381715187,0
416,-0.1031235922,-0.0624891463,1
417,-0.2813167943,-1.0105310024,0
418,0.1615798101,0.0760489473,1
419,-0.0936758942,-0.0095075105,1
420,-0.3673991503,1.0015715822,0
421,-0.1800702571,0.9873403304,0
422,0.9231481733,-0.2991138096,0
423,0.0112474467,0.1020561465,1
424,-0.7018745484,-0.722602049,0
425,-0.0443900377,0.0127229434,1
426,0.2552087137,-0.9558776659,0
427,-0.079829706,-0.0445294237,1
428,0.0867449839,-0.0558488392,1
429,0.0388966665,-0.1000133662,1
430,-0.31041637,-0.9652523833,0
431,0.9794686094,-0.0390383104,0
432,-0.4747870767,0.8754431378,0
433,0.9580601183,0.0888895437,0
434,0.0565016321,0.0431961793,1
435,0.0143667765,0.0930730391,1
436,-0.8575329035,0.4184020471,0
437,-0.0810234738,-0.0658580224,1
438,-0.976259461,0.2736617454,0
439,-0.3175828775,1.0219212118,0
440,0.1541696125,-0.9695603433,0
441,0.0467531715,-0.1272726341,1
442,0.9480687841,-0.2889910307,0
443,-0.0392178424,0.0995843632,1
444,-0.0057014595,-0.0915400572,1
445,0.0681287717,-0.0139740278,1
446,1.044283114,0.1177692945,0
447,-0.0403566225,-0.0868445948,1
448,-0.0363286285,0.1249987558,1
449,-0.9992733031,-0.113046949,0
450,-0.1124479752,-0.0431082379,1
451,0.0693624155,0.0229411495,1
452,-0.1171427168,-0.0098735015,1
453,-0.4530417826,-0.8858923007,0
454,1.0162918149,-0.0645605321,0
455,0.0241029449,-0.1192477457,1
456,-1.1488e-05,-0.103724821,1
457,0.6181067648,-0.842146714,0
458,0.9614330311,-0.1137839906,0
459,-0.6128331003,0.80333485,0
460,-0.0610153838,-0.0602426284,1
461,0.0633297637,-0.0939387972,1
462,-0.0730612127,-0.0712663998,1
463,-0.6681551321,-0.778711063,0
464,-0.0262102254,-0.0298430875,1
465,0.0511697009,0.067131957,1
466,0.1209569337,-0.0003068555,1
467,0.123360036,-0.1968224698,1
468,0.116919213,0.0220606901,1
469,-0.2256871442,0.9369741451,0
470,0.9399154713,-0.4698892913,0
471,0.0627115215,0.0787175789,1
472,0.0611229948,0.0411102136,1
473,-0.1341343508,-0.0443114732,1
474,-0.2256871442,0.9369741451,0
475,-0.0347702233,0.1179445885,1
476,0.2686624336,0.9370218465,0
477,-0.540665458,-0.8001740072,0
478,-0.807680081,0.5499450673,0
479,-0.0284796954,0.1326450463,1
480,0.5367378362,0.8218714248,0
481,0.0945790131,0.107888556,1
482,-0.097717683,-0.0082151955,1
483,0.0835080154,-0.1095641048,1
484,0.0591558614,0.0565127868,1
485,-0.0918568435,-0.0508704366,1
486,-0.0478266454,0.105927174,1
487,0.1283173554,-0.0251596938,1
488,0.5709583496,0.8205165174,0
489,0.8048461811,0.5053982934,0
490,0.7523646754,-0.6085952405,0
491,0.9580601183,0.0888895437,0
492,-1.0302270423,0.2229941238,0
493,0.6059276169,-0.7504452464,0
494,0.1436314058,0.0075833194,1
495,-0.5341870943,-0.8737404594,0
496,0.0080232361,0.1072565241,1
497,0.828260103,0.6294381126,0
498,-0.0908658068,0.045358002,1
499,0.0294845928,-0.0758035664,1
500,-0.0619744971,0.0980987334,1
501,-0.1012951509,-0.0367033097,1
502,0.0235451989,0.1164915935,1
503,0.9776474449,-0.0328816364,0
504,0.0963565123,0.0368326892,1
505,0.9468987081,0.2433795169,0
506,0.1753257962,-1.0304932175,0
507,0.080496981,-0.0863085166,1
508,0.3581582715,-0.9089793318,0
509,-0.4341568171,-0.8848746726,0
510,0.9123790151,-0.4865208139,0
511,0.9569817451,-0.4407060822,0
512,0.4939889405,0.8199020185,0
513,-0.7608161223,-0.7355535429,0
514,-0.1165400386,-0.0142335269,1
515,-0.0062362278,-0.010640101,1
516,-0.4034328953,-0.9385532375,0
517,-0.2549660093,-0.8992383635,0
518,0.1436730856,-0.0499940797,1
519,-0.7386358966,0.6430922792,0
520,1.0034162799,-0.1660993007,0
521,0.0650297126,-0.0090762416,1
522,0.5381086224,0.8182433185,0
523,-0.3302078495,0.9227896095,0
524,-0.2813167943,-1.0105310024,0
525,0.5364378023,0.833620581,0
526,-0.4027228813,0.910490409,0
527,-0.0068739371,-0.1197877828,1
528,0.4938266579,0.8499334702,0
529,-1.0302270423,0.2229941238,0
530,-0.1523976101,-0.0636520478,1
531,0.1753257962,-1.0304932175,0
532,1.0450347053,0.2457293904,0
533,-0.1487615102,-0.0283704101,1
534,-0.7452794642,0.6646232215,0
535,-0.219361259,-0.8780935945,0
536,0.0052974407,-0.1234242329,1
537,-1.0542153166,0.1874085354,0
538,0.9945981152,-0.1465504569,0
539,-0.110379861,1.0440359672,0
540,0.1354271053,0.0758861881,1
541,-0.8177331917,-0.6044994908,0
542,1.0487040394,0.116275436,0
543,0.9883660022,0.1653078773,0
544,-0.7338655773,-0.6196422846,0
545,-0.0113824663,-0.0915879709,1
546,-0.920132132,-0.4383174026,0
547,0.7795343682,-0.5699109472,0
548,-0.042902793,0.0782188912,1
549,-0.4212914922,0.93940769,0
550,0.0838923811,0.0908350643,1
