,x1,x2,label
53,-0.1506637919,0.2441563508,1
54,0.7918251431,-0.6621895881,0
55,0.9647642376,0.133936296,0
56,-0.2219719851,0.2398920971,1
57,0.1644563787,-0.0571272463,1
58,-0.9523616102,-0.2226824843,0
59,-0.0838876189,-0.2696785151,1
60,-0.4613315533,-0.9284541706,0
61,0.6783987642,0.7057241641,0
62,0.9647642376,0.133936296,0
63,0.3224228812,-0.044212802,1
64,0.980669404,-0.3313324222,0
65,-0.8376970508,-0.616660564,0
66,0.0607545905,-0.2734450837,1
67,-0.9523616102,-0.2226824843,0
68,-0.8823245533,0.4533952766,0
69,0.1699687795,0.258946236,1
70,1.0587791621,-0.0321595108,0
71,0.4346345096,0.888370177,0
72,0.1690232509,0.2939670817,1
73,-0.2268547532,0.006666525,1
74,0.6281854556,0.740193603,0
75,0.0178657497,-0.3208506326,1
76,-0.2260452316,0.2183346401,1
77,0.1411909833,0.2440064696,1
78,-0.0711512293,0.3261125264,1
79,-0.1975480513,0.1816270297,1
80,-0.1262484656,0.2189754726,1
81,-0.8303748978,-0.4976300836,0
82,0.9568132766,0.400152408,0
83,-0.1732443811,0.2144594578,1
84,-0.3223901574,0.0647765108,1
85,-0.9724732779,0.2894903534,0
86,-0.5106035124,-0.8937927388,0
87,-0.109338258,0.2714988135,1
88,-0.0468580234,0.2881772758,1
89,0.8988395491,-0.6216254776,0
90,0.383006173,1.027746462,0
91,0.0285171084,-0.2935088734,1
92,-0.5125283677,0.8836843432,0
93,0.0073811612,0.3243468846,1
94,0.9982967746,0.0529778455,0
95,-0.9690409027,-0.2829396392,0
96,0.0844812665,-0.3493259803,1
97,0.121685779,-0.3514514079,1
98,0.3654862297,0.9456234323,0
99,0.8264758608,0.6255267549,0
100,0.3881455286,0.9388632401,0
101,-0.0038272092,-0.3953037535,1
102,-0.3835909485,0.9319719394,0
103,-0.0426545538,-0.359436129,1
104,0.2790796782,-0.0937098951,1
105,0.2666612933,0.1449624616,1
106,-0.2790843043,0.0937992731,1
107,-0.2487316497,-0.0922313228,1
108,0.028978865,-0.2964971195,1
109,0.323463435,-0.9138611494,0
110,-0.1515752375,-1.070544595,0
111,-0.3013290104,-0.0316022259,1
112,-0.1062563657,-0.2807761015,1
113,0.2129661704,0.2063938338,1
114,0.2860276355,0.008918712,1
115,-0.1845090732,-0.2425047206,1
116,0.124806692,0.2590487058,1
117,-1.0046928205,-0.1308662906,0
118,-0.8855634416,-0.4868026535,0
119,-1.0774684205,-0.0048503258,0
120,0.0080889121,0.2984044449,1
121,1.0397430425,0.0226503111,0
122,-0.3154501934,0.0885540113,1
123,-0.1340619612,-1.0439795911,0
124,-0.2101102885,-0.1821101168,1
125,0.1111593496,-1.0357757637,0
126,-0.2956510766,-0.0580495532,1
127,-0.3141191245,0.1240832843,1
128,-0.9763629212,0.2387515721,0
129,-0.2476643499,1.0140476288,0
130,-0.297518914,-0.1574704343,1
131,-0.3242228902,0.1483251783,1
132,0.9874252014,-0.0913232718,0
133,-0.0654162573,0.2788658805,1
134,0.1301081871,0.3168578997,1
135,-0.9136199155,0.1813387069,0
136,-0.9031521769,-0.4965052965,0
137,-0.8531493306,0.3017083591,0
138,0.2447665929,-0.9744667872,0
139,0.2493043581,0.1781770772,1
140,-0.0467737656,0.9696405609,0
141,0.0551846414,0.2734480667,1
142,-0.8162064582,-0.6039351892,0
143,0.2842554826,-0.0391492164,1
144,0.2069771036,0.1291245218,1
145,-0.6007040954,0.7593973995,0
146,0.9346465828,0.1943517254,0
147,0.9113240919,-0.2172994137,0
148,0.0157035297,-0.3129521544,1
149,0.9509560278,0.4425127851,0
150,0.2962728341,0.2405924696,1
151,0.6783987642,0.7057241641,0
152,-0.9791615866,0.0024995878,0
153,-0.3808226291,-0.9344094511,0
154,0.5174613978,0.8807978401,0
155,-0.2651373175,-0.2514300392,1
156,0.4439273625,-0.9200736372,0
157,-0.2007298717,-0.2464741102,1
158,0.2580973078,0.2280905445,1
159,0.911054612,-0.4450090046,0
160,-0.293831867,0.9142981049,0
161,0.3022766365,0.0685033749,1
162,0.2128441091,-0.1966120229,1
163,-0.6624036369,0.763474769,0
164,-0.2105945507,0.1660478723,1
165,0.2500773879,1.0053674532,0
166,0.8689430873,-0.3908583972,0
167,0.6181940472,-0.7219735731,0
168,-0.3146352897,-0.1979385662,1
169,-0.9724693715,-0.113005476,0
170,0.2312504418,0.1008240478,1
171,1.0463336591,0.0741786802,0
172,-0.8422666509,0.5234974128,0
173,-0.173534659,1.0205375199,0
174,-0.0574252377,-0.3018019739,1
175,0.0964509152,0.9848136239,0
176,0.2680137148,0.1486846776,1
177,0.2761365953,0.0954939789,1
178,-0.6099110234,-0.7548459282,0
179,0.3197998491,-0.0071030331,1
180,-0.3506255891,-0.0209467171,1
181,0.4515095427,0.9174048018,0
182,0.0708254349,0.2254242564,1
183,-0.4847031326,0.8344517518,0
184,-0.8966914318,-0.0124807243,0
185,-0.6624036369,0.763474769,0
186,-0.8061782322,0.6624673684,0
187,0.6839976344,0.7696743017,0
188,0.2969166019,0.126082648,1
189,0.237947633,-0.1870749606,1
190,-0.8447423077,0.5704861651,0
191,-0.2685902562,-0.995605251,0
192,-0.2465614701,-0.1725575914,1
193,-0.0307539402,0.3373361937,1
194,-0.497447338,-0.8795893515,0
195,-0.2294173349,-0.1052115791,1
196,-0.2450869288,0.1304354663,1
197,-0.3066973587,0.0560977203,1
198,-0.2547557468,-0.1336304708,1
199,0.1468492153,0.239260905,1
200,-0.2789001417,0.0785967744,1
201,-0.0184378462,0.1692242914,1
202,-0.2835349721,0.2231238177,1
203,-0.308275253,-0.001557256,1
204,0.2598733642,-0.1552144528,1
205,-0.2130017529,0.3107856357,1
206,-0.4978753839,0.8166071274,0
207,-0.1886660567,-0.2694399121,1
208,-0.2685902562,-0.995605251,0
209,-0.2664666626,-0.9752251493,0
210,0.8399040543,0.5288118418,0
211,-0.2178764004,0.1755937162,1
212,-0.7889303022,-0.5770281487,0
213,-0.078151235,-0.3010299698,1
214,0.0740903484,-0.3399127513,1
215,-0.3048423335,-0.042692973,1
216,0.175187634,-0.2488498794,1
217,-0.1463835255,-0.2085870522,1
218,0.1572149651,-0.328523798,1
219,0.1333264109,0.3545260868,1
220,-0.7756774991,0.5827856897,0
221,-0.0773780517,-0.3437905058,1
222,-0.1688788564,-0.2335831036,1
223,-0.2879255331,0.9713107363,0
224,-0.2687697315,-0.0829495667,1
225,0.9661518445,0.2832045068,0
226,-0.8110578078,-0.3980919978,0
227,0.9890452708,0.1021726761,0
228,0.353415506,0.0281785386,1
229,0.218962217,0.9790573324,0
230,0.2562877142,0.1789281017,1
231,-0.1398363248,-0.1510112515,1
232,0.2699322148,-0.1524847647,1
233,0.0161172612,-0.2697669133,1
234,-0.0248822293,-0.2791930011,1
235,0.6281854556,0.740193603,0
236,-0.2792817779,-0.1691010525,1
237,0.1194263549,-0.2064241364,1
238,1.0463336591,0.0741786802,0
239,-0.3516118296,0.9292074777,0
240,0.8232426795,0.4224726938,0
241,0.0134216364,0.3022670961,1
242,-0.817329904,-0.5074032075,0
243,-0.2329700767,0.2683388606,1
244,0.2582136828,-0.2873211192,1
245,0.7620936874,-0.6836783241,0
246,-0.8476883758,0.4060482648,0
247,-0.7992543453,-0.6786713452,0
248,0.8232426795,0.4224726938,0
249,-0.2713972972,-0.082848233,1
250,-0.8476883758,0.4060482648,0
251,0.9485420243,-0.4745517087,0
252,-0.1672435535,0.2600985214,1
253,0.2911558651,0.016273508,1
254,0.9523336333,0.4405768662,0
255,0.9874252014,-0.0913232718,0
256,0.2265739944,0.1896675543,1
257,-0.0473100675,-0.3056739364,1
258,-0.9587282088,0.4034922153,0
259,0.6581490376,-0.7809820168,0
260,0.2510654727,0.0276427133,1
261,-0.2967242129,0.1143067698,1
262,0.1378381679,0.2879968408,1
263,0.2300358101,-0.3375489742,1
264,0.2140911407,0.2107688124,1
265,-0.0485208799,0.3372540794,1
266,-0.2719971874,0.0604286976,1
267,0.2556461054,0.1606991892,1
268,-0.3866499967,-0.0341462353,1
269,0.222841992,0.2051827242,1
270,-0.198623282,0.9335014617,0
271,0.6181940472,-0.7219735731,0
272,-0.5747864271,0.8037848414,0
273,0.0931609892,0.2750261606,1
274,0.0563618636,-1.0387678913,0
275,-0.0139615177,0.2930407518,1
276,-0.9207654374,0.3606407369,0
277,-1.0362102964,0.2566597691,0
278,-0.1788191433,-0.143526979,1
279,-0.2451802685,-0.2314870481,1
280,0.1862310908,-0.2703450677,1
281,-0.2730508357,-0.9313511019,0
282,-0.3071568941,0.1512300101,1
283,-0.473556262,-0.8580328714,0
284,-0.212605429,0.1899559554,1
285,-0.5125283677,0.8836843432,0
286,-0.173534659,1.0205375199,0
287,0.8522078548,0.5812001735,0
288,-0.2355803237,-0.2038973829,1
289,0.2324462194,0.1329477258,1
290,-0.3053947558,0.1409953734,1
291,0.8636055251,0.5998229582,0
292,-0.0597245317,0.3005865914,1
293,0.168995588,-0.3154363895,1
294,0.6489166653,-0.8185678763,0
295,0.9223856025,-0.3381569637,0
296,0.7181107608,-0.6646627786,0
297,0.2576805425,-0.07802614,1
298,0.289183275,0.0952103669,1
299,-0.4900878885,-0.7656533976,0
300,0.5447253978,0.7953393275,0
301,-0.8263813849,0.3854694874,0
302,-0.6711451103,-0.7435918552,0
303,0.2411469358,-0.0106987615,1
304,0.8161975282,-0.613661225,0
305,0.2603040065,-0.1348940255,1
306,-0.0259603162,0.3313774297,1
307,-0.9721353498,-0.3556497691,0
308,-0.2664666626,-0.9752251493,0
309,-0.2728306266,0.0174205561,1
310,0.1332368132,-0.215007722,1
311,-0.9914928488,-0.1716592626,0
312,-0.0159886548,-0.3358784181,1
313,0.0332794862,-1.0289336583,0
314,0.1731871662,-0.3084394554,1
315,-0.322157287,-0.0724132664,1
316,-0.0474124634,-0.2706703127,1
317,0.1533795035,0.2158389628,1
318,0.2718590365,0.9902577498,0
319,0.8689430873,-0.3908583972,0
320,0.229714554,-0.2232068568,1
321,-0.1657758531,0.2333213209,1
322,0.2455718013,-0.1211188091,1
323,0.7978012925,0.7577456709,0
324,0.1741495297,-0.9382136095,0
325,0.1507501738,-1.0312584031,0
326,-0.1698250421,0.2905306591,1
327,0.5255497406,-0.8836979024,0
328,-0.1155802205,1.062048616,0
329,0.8297998812,0.5544742583,0
330,-0.0334975753,0.3126074229,1
331,0.1508024889,0.1647696906,1
332,-1.0774684205,-0.0048503258,0
333,-0.3901842083,0.9119361379,0
334,-0.2323983506,-0.2449862216,1
335,-0.2395796568,0.2089649552,1
336,1.0056537756,0.3429613867,0
337,-0.6566514048,0.781501241,0
338,-0.7889303022,-0.5770281487,0
339,0.9758196193,-0.1972542648,0
340,0.3249621362,-0.8805360152,0
341,-1.002245723,-0.0192518417,0
342,-0.9108548514,0.2385432596,0
343,-0.1790978196,0.197958979,1
344,-0.451396048,0.9011341209,0
345,-0.6099110234,-0.7548459282,0
346,0.1846886606,-1.013307254,0
347,-0.4594620061,0.8559305703,0
348,0.2192902943,-0.1220873733,1
349,0.2636332314,0.0778398858,1
350,-0.0457357217,-0.3619131204,1
351,-0.1403852861,-0.2831842788,1
352,-0.1102910205,0.3036068448,1
353,0.2207322439,0.2418419772,1
354,1.0278513993,0.2005080187,0
355,-0.3386104567,0.0843394952,1
356,-0.017377431,-0.228885973,1
357,-0.9763629212,0.2387515721,0
358,0.7841918805,-0.5651879738,0
359,-1.0159911709,-0.0791655844,0
360,0.3688805173,-0.9639709974,0
361,-0.8061782322,0.6624673684,0
362,0.2719526746,-0.9270441005,0
363,-0.3201253915,0.0420886055,1
364,-0.6007040954,0.7593973995,0
365,1.0278513993,0.2005080187,0
366,0.1945238506,-0.2347883563,1
367,0.9523336333,0.4405768662,0
368,-0.1150009581,0.3047458424,1
369,0.7726641897,0.6167155007,0
370,-0.8966914318,-0.0124807243,0
371,0.0227776661,0.3282564608,1
372,0.2999410503,-0.1262576714,1
373,0.8861123594,-0.5439116081,0
374,-0.015229695,-0.3111023247,1
375,0.5231751606,0.8646661187,0
376,-0.4594620061,0.8559305703,0
377,0.3132918534,0.143426902,1
378,0.0742651228,-0.3157928027,1
379,0.0961467804,0.3085941616,1
380,-0.2856318733,-0.0077493601,1
381,-0.0633012577,0.1961890197,1
382,0.9876863968,0.2641904124,0
383,0.4745953565,-0.795141286,0
384,-0.0582364997,0.2627303834,1
385,0.0680675606,-0.3325242685,1
386,0.3188957512,0.9682990623,0
387,0.9509560278,0.4425127851,0
388,0.8988395491,-0.6216254776,0
389,-0.9373075318,-0.265443522,0
390,-0.4000620476,-0.9353991839,0
391,0.5333684426,0.7904912374,0
392,0.1022364352,-0.256715817,1
393,-0.7298579745,0.6719455598,0
394,0.009073563,0.2964365489,1
395,0.1846886606,-1.013307254,0
396,0.2636472206,0.023166059,1
397,0.2140580406,0.1547195004,1
398,-0.6236981895,-0.8240603632,0
399,-0.3772448349,-0.9448384474,0
400,0.5949448641,0.7621071303,0
401,-0.3489111563,0.0258377282,1
402,-1.0362102964,0.2566597691,0
403,-0.0098939186,-0.2689392317,1
404,0.3314386779,-0.1490260667,1
405,-0.0289462288,-0.3422537386,1
406,0.265860496,-0.097266914,1
407,0.218962217,0.9790573324,0
408,-0.3053269819,-0.0764072036,1
409,0.2393884234,0.1651641844,1
410,0.2457048762,-0.0279584818,1
411,-0.2253238334,0.0848086879,1
412,-0.029871686,-0.3586085137,1
413,-0.9136199155,0.1813387069,0
414,-0.2063275202,0.1289437402,1
415,-0.281906611,-0.223940645,1
416,0.0283641687,0.9517685054,0
417,0.9134953269,0.3474272156,0
418,0.1777274725,0.1722856203,1
419,0.9758196193,-0.1972542648,0
420,0.4439273625,-0.9200736372,0
421,0.7480932879,0.6521088717,0
422,0.1266821989,0.2598538369,1
423,0.9661518445,0.2832045068,0
424,0.5850775143,-0.7214365393,0
425,0.2876431434,-0.1440916679,1
426,-0.451396048,0.9011341209,0
427,0.9439253064,0.1474065071,0
428,-0.8531493306,0.3017083591,0
429,-0.6264394386,-0.7282659336,0
430,0.2718590365,0.9902577498,0
431,0.1491287521,-0.3336558658,1
432,-0.8720041631,-0.5682305763,0
433,-0.3835909485,0.9319719394,0
434,0.2651770557,-0.1347349647,1
435,0.2944180296,-0.0880351644,1
436,-0.2831942157,0.1698749923,1
437,0.8399040543,0.5288118418,0
438,0.5333684426,0.7904912374,0
439,-0.2879255331,0.9713107363,0
440,-0.0029496072,0.2555566109,1
441,0.118689388,0.2039606302,1
442,-0.5601833628,-0.852815691,0
443,0.0159873544,0.9451241674,0
444,-0.4141829392,0.9799300257,0
445,-0.6791201386,-0.6878212868,0
446,-0.2770817595,-0.0593349797,1
447,-0.2760756625,-0.2902242621,1
448,0.1847931505,-0.2646012837,1
449,0.4105894573,0.8606631595,0
450,0.7181107608,-0.6646627786,0
451,-0.2814414016,-0.0770548201,1
452,0.7852280944,-0.600377726,0
453,-0.9216141191,-0.4131731788,0
454,-0.2611841454,-0.1601754325,1
455,0.0605119934,-0.3534198676,1
456,-1.0159911709,-0.0791655844,0
457,0.5255497406,-0.8836979024,0
458,0.263966931,0.0938290178,1
459,-0.2093982235,-0.2657177439,1
460,-0.1697176449,-0.2732074417,1
461,0.7604499009,-0.5416041924,0
462,-0.295295296,0.1129911766,1
463,1.0199544375,-0.0458902304,0
464,-0.9914928488,-0.1716592626,0
465,-0.2321074784,-0.1477585125,1
466,1.0499975528,-0.0646063342,0
467,-0.1524982206,-0.9987264888,0
468,-0.1053955241,0.9872741416,0
469,-0.7992543453,-0.6786713452,0
470,-0.8720041631,-0.5682305763,0
471,0.322604126,-0.0687215874,1
472,0.9485420243,-0.4745517087,0
473,0.323463435,-0.9138611494,0
474,0.1435346163,0.1752872951,1
475,-0.1684896081,0.247155477,1
476,0.2718587102,0.2176231352,1
477,-0.0967512706,0.2393816992,1
478,-0.2608509083,-0.2297572428,1
479,-0.3110004602,-0.1302319856,1
480,-0.2482982474,-0.1210868353,1
481,0.7620936874,-0.6836783241,0
482,-0.2837222451,-0.1582134527,1
483,-0.0392179632,-0.236601384,1
484,-0.0010272822,0.2922251955,1
485,0.3491861183,-0.0371052842,1
486,0.0313208035,-0.3162825219,1
487,-0.2645055321,-0.0777486417,1
488,0.2750131141,-0.310811901,1
489,-0.3404931127,0.1228673688,1
490,-0.0861855783,0.2592221126,1
491,0.383006173,1.027746462,0
492,-0.927474146,-0.3653431436,0
493,-0.2237010715,-0.2665628218,1
494,1.0499975528,-0.0646063342,0
495,-0.9721376347,-0.2641237671,0
496,0.292544365,-0.0120433567,1
497,-0.2476643499,1.0140476288,0
498,-0.6408768292,0.7487498396,0
499,-0.544524864,-0.8705073718,0
500,-0.2215906571,0.1558443703,1
501,0.199387916,-0.2146005965,1
502,-0.303754201,0.1763042174,1
503,-0.6366840162,-0.7099287519,0
504,-0.6970754165,0.7899192173,0
505,-1.0038378538,0.0784905293,0
506,-0.2816382274,-0.204002589,1
507,0.1795264487,-0.9154145747,0
508,-0.0097378045,-0.3114160625,1
509,0.1362001093,0.2578925858,1
510,0.5174613978,0.8807978401,0
511,0.6180178987,-0.7602377426,0
512,1.0046740318,-0.2495450316,0
513,-0.7878279415,-0.7177987726,0
514,0.6839976344,0.7696743017,0
515,0.0283641687,0.9517685054,0
516,-0.0816902744,0.3053329663,1
517,1.0206274287,-0.0608970329,0
518,0.9890452708,0.1021726761,0
519,0.7480932879,0.6521088717,0
520,-0.9724693715,-0.113005476,0
521,0.1528362217,1.0211625475,0
522,1.0056537756,0.3429613867,0
523,0.9275596007,0.3203461348,0
524,0.4515095427,0.9174048018,0
525,-0.0647535387,0.3545062042,1
526,0.3654862297,0.9456234323,0
527,0.2079330176,0.2451826153,1
528,-0.7756774991,0.5827856897,0
529,-0.0521758004,0.3439862664,1
530,-0.8110578078,-0.3980919978,0
531,-0.9724732779,0.2894903534,0
532,-0.2410409118,-0.2076749769,1
533,0.1672247078,-0.2218887558,1
534,0.2126463208,0.2134116666,1
535,0.7726641897,0.6167155007,0
536,0.3406424371,-0.9437195392,0
537,0.4560333748,0.942357969,0
538,0.2362995371,0.0476328329,1
539,0.1063884455,0.9570748387,0
540,0.0268196063,-0.2258628211,1
541,0.002959399,0.3316199137,1
542,-0.9417255196,-0.3386038696,0
543,-0.4613315533,-0.9284541706,0
544,0.17047979,-0.219771382,1
545,0.2445465659,0.2226805265,1
546,0.5832383616,-0.8661034083,0
547,-0.960708898,0.208958637,0
548,-1.0123054363,-0.1633207888,0
549,-0.2938423917,-0.0665398005,1
550,0.1528362217,1.0211625475,0
551,0.0063484152,-0.2969043615,1
552,0.6186737308,0.7698223779,0
553,0.1741495297,-0.9382136095,0
554,-0.1666128795,-0.2702144358,1
555,0.1907891524,-0.2220697396,1
556,-0.0967494571,-0.3114695041,1
557,0.7841918805,-0.5651879738,0
558,-0.225634194,0.2160628872,1
559,-0.6073404579,-0.7813388246,0
560,0.3830278708,-0.870245652,0
561,-0.1407703609,-0.2575310966,1
